Season,Week,Celebrity,Rank_mean,Rank_sd,Rank_cv,Rank_CI_width
27,3,Milo Manheim,3.9,1.3863339864267636,0.3554702529299394,5.0
27,3,Nancy McKeon,4.738,1.8592506051667195,0.3924125380259011,6.0
27,3,Tinashe,5.762,1.7744025767859177,0.30794907615166917,6.0
27,4,Alexis Ren,3.725,1.5728473698515215,0.4222409046581266,5.0
27,4,Bobby Bones,5.683,4.199064555724661,0.7388816744192611,9.0
27,4,DeMarcus Ware,5.343,1.3961734492176465,0.26130889934824003,6.0
27,4,Evanna Lynch,2.981,2.1935018692607606,0.7358275307818721,6.024999999999977
27,4,Joe Amabile,8.415,1.0323956803671934,0.1226851670073908,3.0
27,4,John Schneider,7.814,1.8316000542582322,0.23439980218303458,7.024999999999999
27,4,Juan Pablo Di Pace,4.251,2.3519206046400742,0.5532629039379144,6.0
27,4,Mary Lou Retton,6.308,3.0728778984168206,0.48713980634382065,7.0
27,4,Milo Manheim,5.087,1.7118298283887219,0.33651067984838257,6.0
27,4,Tinashe,5.393,2.750293641616312,0.5099747156714838,8.0
27,6,Alexis Ren,4.554,3.125196129981421,0.6862529929691307,8.0
27,6,Bobby Bones,5.483,2.421895244757002,0.44170987502407477,6.0
27,6,DeMarcus Ware,4.312,2.322940389259279,0.5387153036315582,7.0
27,6,Evanna Lynch,6.532,0.8483488054424876,0.12987581222328345,3.0
27,6,Joe Amabile,7.014,1.9589899544514364,0.27929711355167325,5.0
27,6,John Schneider,3.382,0.8189912983339608,0.24216182682849224,3.0
27,6,Juan Pablo Di Pace,1.628,0.8592754822257844,0.5278104927676809,3.0
27,6,Mary Lou Retton,7.748,1.3922767090037935,0.17969498051158925,4.0
27,6,Milo Manheim,4.347,1.3499679305129486,0.31055162882745535,6.0
28,2,Ally Brooke,9.372,2.8792196696163885,0.3072150735826279,7.0
28,2,Hannah Brown,7.087,1.9847847163786734,0.280059928937304,6.0
28,2,James Van Der Beek,6.48,3.633015111281372,0.5606504801360142,9.0
28,2,Karamo Brown,3.053,1.2205247562752184,0.39977882616286226,4.0
28,2,Kate Flannery,6.132,4.907000576182425,0.8002284044654967,10.0
28,2,Kel Mitchell,3.996,0.7500310303891076,0.18769545305032723,3.0
28,2,Lamar Odom,9.09,2.6238873422433335,0.2886564732940961,7.0
28,2,Lauren Alaina,6.904,2.26758151472575,0.3284445994678085,6.0
28,2,Mary Wilson,5.78,4.081698207886059,0.7061761605339202,10.0
28,2,Ray Lewis,7.195,1.1217099594963187,0.15590131473194144,4.0
28,2,Sailor Brinkley-Cook,6.332,5.089959104323304,0.8038469842582603,11.0
28,2,Sean Spicer,6.579,0.9532406137317417,0.1448914141559115,4.0
28,4,Ally Brooke,5.476,2.8116417498197257,0.5134480916398331,7.0
28,4,Hannah Brown,4.843,0.8815487100144428,0.18202533760364295,2.0
28,4,James Van Der Beek,7.29,1.3090506535705995,0.17956799088759937,4.0
28,4,Karamo Brown,5.404,1.4194360847881804,0.26266396831757594,3.0
28,4,Kate Flannery,8.093,0.8515139905345513,0.10521611152039434,2.0
28,4,Kel Mitchell,3.654,1.3842688323444259,0.3788365715228314,3.0
28,4,Lamar Odom,9.964,0.1863833113203506,0.018705671549613667,1.0
28,4,Lauren Alaina,1.565,0.8224666871378146,0.5255378192573895,2.0
28,4,Sailor Brinkley-Cook,3.971,1.5305232770204775,0.38542515160425017,4.0
28,4,Sean Spicer,4.74,3.5100884206413836,0.7405249832576758,8.0
28,6,Ally Brooke,4.035,1.122958608336049,0.2783044878156255,4.0
28,6,Hannah Brown,6.034,2.5308593894662046,0.41943311061753474,7.0
28,6,James Van Der Beek,3.329,2.043755351292306,0.6139247075074514,6.0
28,6,Karamo Brown,5.303,2.022196894538284,0.3813307362885695,6.0
28,6,Kate Flannery,5.337,2.1047234642253745,0.39436452393205446,7.0
28,6,Kel Mitchell,5.429,3.613033768595723,0.6655063121377275,8.0
28,6,Lauren Alaina,6.145,2.720547072994029,0.442725317004724,7.0
28,6,Sailor Brinkley-Cook,5.367,1.5788615530830445,0.2941795329016293,5.0
28,6,Sean Spicer,4.021,3.0258411582095177,0.7525096140784675,6.0
28,7,Ally Brooke,3.711,1.4055086105942056,0.37874120468720174,4.0
28,7,Hannah Brown,5.059,1.8239643214289705,0.36053850986933594,5.0
28,7,James Van Der Beek,4.568,1.3539605641263002,0.2964011742833407,4.0
28,7,Karamo Brown,5.491,2.3361028180232943,0.4254421449687296,6.0
28,7,Kate Flannery,4.524,3.4775735100091727,0.7686944098163512,7.0
28,7,Kel Mitchell,4.429,1.5320921337525057,0.3459228118655465,4.0
28,7,Lauren Alaina,4.143,3.1579302594458167,0.7622327442543608,7.0
28,7,Sean Spicer,4.075,1.6727740950807353,0.41049671044926017,4.0
28,8,Ally Brooke,4.481,0.6196959117365733,0.1382941110771197,2.0
28,8,Hannah Brown,4.15,2.309292712679108,0.5564560753443633,6.0
28,8,James Van Der Beek,4.993,1.3633817549790703,0.273058633082129,4.0
28,8,Kate Flannery,2.399,0.8429172613664461,0.3513619263720075,3.0
28,8,Kel Mitchell,2.158,1.100111924417805,0.5097830975059338,3.0
28,8,Lauren Alaina,3.265,2.0026946311871376,0.6133827354325077,5.0
28,8,Sean Spicer,6.554,0.49732417127194944,0.07588101484161572,1.0
28,9,Ally Brooke,4.77,1.0315833287544756,0.21626484879548755,3.0
28,9,Hannah Brown,1.721,0.5286193700938686,0.3071582626925442,2.0
28,9,James Van Der Beek,1.709,1.0721326729787075,0.6273450397768915,3.0
28,9,Kel Mitchell,4.17,1.0276945831112259,0.24644954031444266,4.0
28,9,Lauren Alaina,3.131,0.8778437273282811,0.28037167912113736,3.0
28,9,Sean Spicer,5.499,0.7865224838601994,0.1430300934461174,3.0
28,10,Ally Brooke,1.886,0.5525480153880831,0.2929734970244343,2.0
28,10,Hannah Brown,3.024,0.4771285483511249,0.1577806046134672,2.0
28,10,James Van Der Beek,4.582,0.4934769695938399,0.10769903308464425,1.0
28,10,Kel Mitchell,1.216,0.4117201883725324,0.3385856812274115,1.0
28,10,Lauren Alaina,4.292,0.6776394286013728,0.15788430302921083,2.0
29,2,AJ McLean,7.524,0.7196818338279367,0.09565149306591397,3.0
29,2,Anne Heche,3.064,1.9281134877443342,0.6292798589243911,5.0
29,2,Carole Baskin,13.207,0.4673000849233492,0.03538275800131363,1.0
29,2,Charles Oakley,12.631,1.1925859555022698,0.09441738227395058,3.0
29,2,Chrishell Stause,4.189,1.702403353255972,0.4063985087744025,4.0
29,2,Jeannie Mai,4.918,4.021871635377173,0.8177860177668103,9.0
29,2,Jesse Metcalfe,8.809,3.273719022188104,0.37163344558838735,7.0
29,2,Johnny Weir,12.432,1.5309211997094165,0.12314359714522334,4.0
29,2,Justina Machado,3.643,0.916728635634009,0.2516411297375814,3.0
29,2,Kaitlyn Bristowe,6.415,3.241185011732635,0.5052509761079712,8.0
29,2,Monica Aldama,9.07,2.3746028591616617,0.26180847399797813,6.0
29,2,Nelly,11.845,3.203003939153718,0.2704097880247968,7.0
29,2,Nev Schulman,3.975,2.0299003659035817,0.5106667587178821,6.0
29,2,Skai Jackson,6.169,3.361508402300779,0.5449032910197406,9.0
29,2,Veron Davis,12.109,2.843097290316004,0.2347920794711375,7.0
29,3,AJ McLean,4.988,1.4899919718159813,0.2987153111098599,4.0
29,3,Anne Heche,13.814,0.3893013685508382,0.028181654014104402,1.0
29,3,Carole Baskin,13.186,0.3893013685508382,0.02952384108530549,1.0
29,3,Chrishell Stause,6.206,0.41681859092144363,0.06716380775401927,1.0
29,3,Jeannie Mai,4.872,0.7564312184119507,0.15526092331936592,2.0
29,3,Jesse Metcalfe,11.093,0.758238699833981,0.06835289820913919,2.0
29,3,Johnny Weir,5.538,4.544139655116819,0.8205380381214913,10.0
29,3,Justina Machado,6.536,3.4296452391561534,0.5247315237387016,9.0
29,3,Kaitlyn Bristowe,2.688,0.768926034965163,0.28605879276977786,2.0
29,3,Monica Aldama,5.109,4.194843944143299,0.8210694742891562,10.0
29,3,Nelly,8.901,1.1020042710504407,0.12380679373670832,4.0
29,3,Nev Schulman,7.912,4.197603587271656,0.5305363482395925,10.0
29,3,Skai Jackson,9.446,1.1028600547214957,0.11675418745728305,3.0
29,3,Veron Davis,4.711,2.3956665498808922,0.5085261196945218,6.0
29,4,AJ McLean,4.358,3.1786695235491123,0.7293872243114072,7.0
29,4,Anne Heche,13.0,0.0,0.0,0.0
29,4,Chrishell Stause,10.91,1.1930311493516517,0.10935207601756661,3.0
29,4,Jeannie Mai,6.533,4.2190889670296965,0.6458118731103163,10.0
29,4,Jesse Metcalfe,7.012,1.4859556063570891,0.21191608761510114,4.0
29,4,Johnny Weir,4.049,3.2987089111469783,0.8146971872430175,8.0
29,4,Justina Machado,5.427,2.633934055478346,0.48533887147196353,7.0
29,4,Kaitlyn Bristowe,7.772,1.8813706587367507,0.2420703369450271,5.024999999999977
29,4,Monica Aldama,6.376,2.711452742714867,0.4252592130983166,6.0
29,4,Nelly,6.441,4.566987669829685,0.7090494752103222,10.0
29,4,Nev Schulman,5.591,1.198814479457166,0.21441861553517547,5.0
29,4,Skai Jackson,5.639,1.9463985890529891,0.3451673326924967,5.0
29,4,Veron Davis,7.892,4.491827302169186,0.5691621011364909,10.0
29,5,AJ McLean,7.498,3.5040368540119946,0.46732953507762,7.0
29,5,Chrishell Stause,4.574,3.57677470877288,0.781979604016808,8.0
29,5,Jeannie Mai,9.087,0.5250778101450363,0.05778340598052562,2.0
29,5,Jesse Metcalfe,10.909,1.090829459131403,0.0999935336998261,3.0
29,5,Johnny Weir,2.664,0.4767927551162364,0.17897625942801668,1.0
29,5,Justina Machado,5.958,0.5904105220815297,0.09909542163167667,2.0
29,5,Kaitlyn Bristowe,1.806,0.8815560907515423,0.4881262960971995,2.0
29,5,Monica Aldama,10.845,1.2832075520435584,0.11832250364624788,4.0
29,5,Nelly,5.484,1.4899543496241634,0.27169116513934416,3.0
29,5,Nev Schulman,4.617,2.7139780169847874,0.5878228323553796,7.0
29,5,Skai Jackson,6.182,1.3071283734142507,0.21144101802236343,3.0
29,5,Veron Davis,8.376,2.6944171696090202,0.3216830431720416,6.0
29,6,AJ McLean,1.568,0.7496251983077529,0.4780772948391281,2.0
29,6,Chrishell Stause,3.79,2.460071533909523,0.6490953915328557,7.0
29,6,Jeannie Mai,8.294,2.752660738474893,0.33188578954363307,6.0
29,6,Johnny Weir,8.537,1.437601369538057,0.16839655259904612,3.0
29,6,Justina Machado,3.25,0.998246711237506,0.3071528342269249,3.0
29,6,Kaitlyn Bristowe,8.468,0.6142909354315375,0.07254262345672384,2.0
29,6,Monica Aldama,6.185,1.2264906356264118,0.19830083033571735,3.0
29,6,Nelly,3.025,0.7968751533395995,0.2634298027568924,3.0
29,6,Nev Schulman,9.699,1.2449694570345686,0.12836059975611597,3.0
29,6,Skai Jackson,8.69,1.8653094594140083,0.21465011040437382,6.0
29,6,Veron Davis,4.494,1.8103152325606835,0.40282937974203015,5.0
29,7,AJ McLean,6.918,2.2072943048329896,0.3190653808662893,5.0
29,7,Chrishell Stause,4.804,2.0750638279074427,0.43194500997240687,5.0
29,7,Jeannie Mai,6.501,2.5858626579317177,0.39776382986182396,7.0
29,7,Johnny Weir,5.152,2.2297685682303148,0.43279669414408284,5.0
29,7,Justina Machado,5.793,4.223504349351257,0.7290703175127321,9.0
29,7,Kaitlyn Bristowe,1.376,0.8070162794363417,0.5864943891252483,3.0
29,7,Monica Aldama,7.24,2.3133853444144905,0.3195283624881893,5.0
29,7,Nelly,6.083,0.34674375442281763,0.057002096732338914,1.0
29,7,Nev Schulman,3.195,1.2971729482446268,0.4060009227682713,3.0
29,7,Skai Jackson,7.938,0.8549192282823488,0.10769957524343018,3.0
29,8,AJ McLean,4.111,1.960235067924641,0.47682682265255194,4.0
29,8,Chrishell Stause,8.0,0.0,0.0,0.0
29,8,Johnny Weir,3.0,2.0010007506255474,0.6670002502085158,4.0
29,8,Justina Machado,2.6,1.7078983918596908,0.6568839968691118,4.0
29,8,Kaitlyn Bristowe,4.883,1.9076031950984855,0.3906621329302653,4.0
29,8,Nelly,2.925,1.0229474186982541,0.34972561323017237,3.0
29,8,Nev Schulman,3.887,0.8227441327095003,0.21166558598134816,3.0
29,8,Skai Jackson,6.594,0.4913302406787164,0.0745117137820316,1.0
29,9,AJ McLean,5.06,0.8204103077564745,0.1621364244578013,2.0
29,9,Johnny Weir,4.506,1.6771334999864431,0.37220006657488747,5.0
29,9,Justina Machado,3.45,0.8844672307566189,0.25636731326278805,3.0
29,9,Kaitlyn Bristowe,3.027,1.43747603017836,0.474884714297443,4.0
29,9,Nelly,7.0,0.0,0.0,0.0
29,9,Nev Schulman,2.242,1.5197847695465783,0.6778701023847361,5.0
29,9,Skai Jackson,2.715,1.7311186475143094,0.6376127615153995,4.0
30,2,Amanda Kloots,6.969,1.943660674299096,0.27890094336333704,5.0
30,2,Brian Austin Green,10.023,2.8221331356680244,0.28156571242821754,8.0
30,2,Christine Chiu,2.49,1.5774626424699854,0.6335191335220824,5.0
30,2,Cody Rigsby,11.786,3.276421666840051,0.2779926749397634,8.0
30,2,Iman Shumpert,8.312,3.942867256477474,0.47435842835388287,11.0
30,2,Jimmie Allen,4.324,2.462333666887387,0.5694573697704411,7.0
30,2,JoJo Siwa,13.712,0.6553514213652746,0.04779400680901944,3.0
30,2,Kenya Moore,4.914,2.4703657030299593,0.50271992328652,6.0
30,2,Martin Kove,13.065,1.828693281859787,0.13996886964100935,4.0
30,2,Matt James,3.682,1.2346661088733264,0.33532485303458076,4.0
30,2,Melanie C,5.914,5.025919205863129,0.8498341572308301,11.0
30,2,Melora Hardin,9.433,2.5647785653130155,0.27189426113781573,9.0
30,2,"Mike ""The Miz"" Mizanin",7.141,2.2676554547067465,0.31755432778416837,9.0
30,2,Olivia Jade,12.048,1.2511040169631225,0.10384329490065758,4.0
30,2,Suni Lee,6.187,2.618565998383063,0.4232367865497112,7.0
30,3,Amanda Kloots,3.887,1.4705078692048517,0.3783143476215209,5.0
30,3,Brian Austin Green,8.201,1.2931632809785745,0.15768360943526086,6.0
30,3,Christine Chiu,7.593,2.0172804516032024,0.26567634026118825,7.0
30,3,Cody Rigsby,3.316,2.19201937695563,0.6610432379238933,6.0
30,3,Iman Shumpert,5.376,2.7561241300457096,0.5126718991900501,8.0
30,3,Jimmie Allen,7.912,3.833660516132454,0.48453747676092696,11.0
30,3,JoJo Siwa,6.348,4.6772612470090635,0.7368086400455361,11.0
30,3,Kenya Moore,10.681,4.07330711226527,0.381360089155067,12.0
30,3,Matt James,12.313,0.7345546750042304,0.059656840331700677,2.0
30,3,Melanie C,9.53,1.5657431307693963,0.1642962361772714,5.0
30,3,Melora Hardin,7.03,4.713949651971404,0.6705476034098726,13.0
30,3,"Mike ""The Miz"" Mizanin",9.181,3.3321678142528093,0.36294170724897173,8.0
30,3,Olivia Jade,3.136,1.6025205371763795,0.5110078243547128,6.0
30,3,Suni Lee,10.496,3.118927974755383,0.2971539610094686,7.0
30,5,Amanda Kloots,5.213,1.7907645958745777,0.34351900937551844,7.0
30,5,Cody Rigsby,3.946,3.0050148276030377,0.7615344215922548,7.0
30,5,Iman Shumpert,10.177,0.8089037800167119,0.07948351970292934,3.0
30,5,Jimmie Allen,7.066,2.526267211920787,0.357524371910669,9.0
30,5,JoJo Siwa,5.751,2.629051332878632,0.45714681496759374,6.0
30,5,Kenya Moore,5.957,4.791671014490781,0.804376534243878,10.0
30,5,Melanie C,4.333,1.7020599307921,0.39281327735797367,7.0
30,5,Melora Hardin,4.973,3.070455780287138,0.6174252524204983,7.0
30,5,"Mike ""The Miz"" Mizanin",8.321,2.015445613511072,0.24221194730333756,6.0
30,5,Olivia Jade,4.144,1.0393961440876835,0.250819532839692,4.0
30,5,Suni Lee,6.119,2.701135897198646,0.4414342044776346,8.0
30,6,Amanda Kloots,7.959,2.226718948874616,0.2797737088672718,7.0
30,6,Cody Rigsby,2.827,1.276989311506444,0.4517118187146954,5.0
30,6,Iman Shumpert,1.715,0.9091763314130004,0.530131971669388,4.0
30,6,Jimmie Allen,2.943,1.9635698629299154,0.6672000893407799,4.0
30,6,JoJo Siwa,5.318,0.9959256337035751,0.18727447042188325,4.0
30,6,Kenya Moore,7.993,0.8146254443697513,0.10191735823467424,3.0
30,6,Melora Hardin,4.061,1.4343417780767374,0.35319915736930246,6.0
30,6,"Mike ""The Miz"" Mizanin",8.498,0.7826931765440457,0.0921032215278943,3.0
30,6,Olivia Jade,7.273,1.5552780747795198,0.2138427161803272,5.0
30,6,Suni Lee,6.413,3.0284653873872496,0.47223848236196,7.0
30,7,Amanda Kloots,7.332,1.844228070813688,0.251531378998048,5.0
30,7,Cody Rigsby,2.752,1.7932405615844496,0.6516135761571401,4.0
30,7,Iman Shumpert,4.021,1.6208597058925815,0.40309865851593674,7.0
30,7,Jimmie Allen,3.545,1.810871131321678,0.5108240144772012,4.0
30,7,JoJo Siwa,4.458,2.591708500767969,0.5813612608272698,7.0
30,7,Melora Hardin,6.134,2.7476523785940596,0.44793811193251704,7.0
30,7,"Mike ""The Miz"" Mizanin",7.296,1.2279624961259574,0.16830626317515862,4.0
30,7,Olivia Jade,3.203,2.2402700305565424,0.6994286701706346,5.0
30,7,Suni Lee,6.259,1.2187716785372085,0.19472306734897082,4.0
31,1,Charli D'Amelio,7.841,3.9811516635979305,0.5077351949493598,10.0
31,1,Cheryl Ladd,3.002,1.9859355326746988,0.6615374859009656,4.0
31,1,Daniel Durant,10.991,4.8660659261458425,0.44273186481174076,13.0
31,1,Gabby Windey,6.599,3.706742362093559,0.5617127386109348,10.0
31,1,Heidi D'Amelio,9.977,2.045643090975465,0.2050358916483377,6.024999999999977
31,1,Jason Lewis,11.308,4.73662026888071,0.4188733877680147,10.0
31,1,Jessie James Decker,10.487,1.568531571659076,0.14956914004568284,4.0
31,1,Jordin Sparks,6.738,1.611195814279553,0.23912077979809335,7.0
31,1,Joseph Baena,14.529,1.4329034204063482,0.09862367818888762,5.0
31,1,Sam Champion,12.059,1.1484066517735945,0.09523232869836591,3.0
31,1,Selma Blair,11.262,3.557810283589334,0.3159128293011307,9.0
31,1,Shangela,8.166,6.192801853345124,0.7583641750361405,13.0
31,1,Teresa Giudice,8.23,0.9889783001047486,0.120167472673724,3.0
31,1,Trevor Donovan,3.389,2.47624934342461,0.730672571090177,6.0
31,1,Vinny Guadagnino,3.192,0.7627042137799671,0.2389424228633982,3.0
31,1,Wayne Brady,8.23,4.517910082273828,0.5489562675909876,12.0
31,2,Charli D'Amelio,11.184,2.310732239677173,0.20661053645182165,8.0
31,2,Cheryl Ladd,13.953,2.249411223153928,0.1612134467966694,7.0
31,2,Daniel Durant,10.03,3.1213527264381455,0.3112016676408919,8.0
31,2,Gabby Windey,8.698,1.201765468067809,0.1381657240822958,4.024999999999977
31,2,Heidi D'Amelio,7.021,3.1417239581843326,0.44747528246465357,8.0
31,2,Jessie James Decker,8.984,2.357392903463761,0.26239903199730197,6.0
31,2,Jordin Sparks,9.088,5.049331812403672,0.5556042927380801,12.0
31,2,Joseph Baena,8.377,4.871612012835547,0.5815461397678818,12.0
31,2,Sam Champion,5.816,1.2286796383328136,0.21125853478899823,3.0
31,2,Selma Blair,1.762,0.9045298083392135,0.5133540342447296,3.0
31,2,Shangela,9.106,1.2909029515925783,0.1417639964410914,4.0
31,2,Teresa Giudice,12.797,1.2717737253176795,0.09938061462199574,4.0
31,2,Trevor Donovan,6.206,4.041769402118322,0.6512680312791366,11.0
31,2,Vinny Guadagnino,4.928,1.1000118299482176,0.22321668627195973,3.0
31,2,Wayne Brady,2.05,1.1396485417876858,0.5559261179452126,3.0
31,3,Charli D'Amelio,7.882,2.352788050720169,0.29850140201981334,8.0
31,3,Cheryl Ladd,8.307,5.718168277381181,0.6883553963381702,12.0
31,3,Daniel Durant,5.864,1.7851304408055706,0.30442197148798955,6.0
31,3,Gabby Windey,4.403,3.095831903572152,0.7031187607477066,8.0
31,3,Heidi D'Amelio,7.884,2.424132921359805,0.30747500270925987,6.0
31,3,Jessie James Decker,13.327,0.4693519908248939,0.03521812792263029,1.0
31,3,Jordin Sparks,5.658,3.7780033495630083,0.6677277040585027,9.0
31,3,Joseph Baena,11.523,1.3525162846710204,0.11737536098854642,4.0
31,3,Sam Champion,8.17,2.013244434526805,0.24641914743290147,6.0
31,3,Selma Blair,3.763,1.1892204359349219,0.316029879334287,4.0
31,3,Shangela,7.908,2.804175351043404,0.35459981677331864,8.0
31,3,Trevor Donovan,11.947,0.8677234259508865,0.07263107273381489,3.0
31,3,Vinny Guadagnino,6.698,1.828699029403182,0.27302165264305495,6.0
31,3,Wayne Brady,1.666,1.0870260464338588,0.6524766185077184,3.0
31,4,Charli D'Amelio,8.168,1.8642025778469602,0.22823244097048975,5.0
31,4,Daniel Durant,6.623,4.5090134400112625,0.680811330214595,10.0
31,4,Gabby Windey,5.646,2.6858700448640285,0.4757120164477557,8.0
31,4,Heidi D'Amelio,11.502,1.63849952111091,0.1424534447149113,4.0
31,4,Jessie James Decker,7.462,4.822427999650364,0.6462648083155138,11.0
31,4,Jordin Sparks,4.55,1.4702590457676705,0.3231338562126749,3.0
31,4,Joseph Baena,8.293,1.830437516415543,0.22072079059635152,5.0
31,4,Sam Champion,11.937,0.9664186282170707,0.08095992529254174,2.0
31,4,Selma Blair,8.393,2.6630138269717345,0.3172898638117162,9.0
31,4,Shangela,3.048,2.180929263514168,0.7155279735938872,5.0
31,4,Trevor Donovan,3.343,1.59872039672574,0.47822925418059825,4.0
31,4,Vinny Guadagnino,6.36,2.8517595502658586,0.4483898663940029,8.0
31,4,Wayne Brady,5.675,2.680029394905503,0.4722518757542737,7.0
31,5,Charli D'Amelio,7.966,4.39228142724668,0.5513785371888879,11.0
31,5,Daniel Durant,3.411,1.078537084314787,0.3161938095323327,4.0
31,5,Gabby Windey,3.079,0.8908156669887168,0.28931980090572157,3.0
31,5,Heidi D'Amelio,7.448,1.0509045629363307,0.14109889405697243,3.0
31,5,Jessie James Decker,2.957,1.0687812186286272,0.36144106142327603,3.0
31,5,Jordin Sparks,3.548,1.6292177111578274,0.45919326695541923,4.0
31,5,Joseph Baena,7.879,1.3312141567498188,0.16895724796926245,5.0
31,5,Selma Blair,9.956,1.0710794607363225,0.10758130381039802,5.0
31,5,Shangela,3.729,2.7783589181886272,0.7450680928368536,7.0
31,5,Trevor Donovan,7.332,1.8240348415266368,0.24877725607291828,5.0
31,5,Vinny Guadagnino,11.249,0.5091740942528973,0.04526394295074204,2.0
31,5,Wayne Brady,9.446,1.913307279227449,0.20255211509924298,6.0
31,6,Charli D'Amelio,4.891,0.7973423071396342,0.16302234862801762,2.0
31,6,Daniel Durant,4.669,2.517494146324233,0.5391934346378738,6.0
31,6,Gabby Windey,7.977,1.2876836292852096,0.1614245492397154,4.0
31,6,Heidi D'Amelio,6.274,1.0936727664709038,0.17431826051496713,4.0
31,6,Jessie James Decker,8.198,1.4801982931306827,0.18055602502203985,4.0
31,6,Jordin Sparks,5.939,4.086315819534385,0.6880477891116998,9.0
31,6,Shangela,6.053,3.3267489021953938,0.5496033210301328,8.0
31,6,Trevor Donovan,1.499,0.8310774270124834,0.5544212321630977,2.0
31,6,Vinny Guadagnino,6.414,1.6325652419640906,0.2545315313321002,4.0
31,6,Wayne Brady,3.086,1.0769232859232658,0.34897060464136936,3.0
31,7,Charli D'Amelio,5.427,1.2970556477473714,0.23900048788416647,4.0
31,7,Daniel Durant,4.686,0.7536391523613752,0.16082781740532975,3.0
31,7,Gabby Windey,5.353,3.6630327337888766,0.684295298671563,8.0
31,7,Heidi D'Amelio,5.352,2.4507350126241927,0.4579101294140868,6.0
31,7,Jordin Sparks,8.205,0.8256250097088003,0.1006246203179525,2.0
31,7,Shangela,2.0,1.0005003753127737,0.5002501876563868,2.0
31,7,Trevor Donovan,6.926,1.6647207859864355,0.24035818452013216,6.0
31,7,Vinny Guadagnino,2.199,1.220199937669187,0.5548885573757104,4.0
31,7,Wayne Brady,4.852,1.016429598707716,0.20948672685649547,3.0
32,1,Adrian Peterson,10.252,3.0639653855557643,0.2988651371006403,8.0
32,1,Alyson Hannigan,8.333,1.304535477790011,0.15655051935557554,5.0
32,1,Ariana Madix,7.778,3.5835119028067366,0.4607240811014061,11.0
32,1,Barry Williams,7.07,6.10625796919737,0.8636857099289066,13.0
32,1,Charity Lawson,2.737,0.49403954808808076,0.18050403656853517,1.0
32,1,Harry Jowsey,7.182,3.060431708475496,0.42612527269221606,9.0
32,1,Jamie Lynn Spears,4.482,2.8582942196082346,0.6377274028577051,11.0
32,1,Jason Mraz,10.929,1.5232462963287583,0.13937654829616233,6.0
32,1,Lele Pons,3.231,1.8261911110215092,0.5652092575120734,5.0
32,1,Matt Walsh,12.242,1.627293484311937,0.13292709396437977,4.0
32,1,Mauricio Umansky,3.745,2.0004941831899883,0.5341773519866457,6.0
32,1,Mira Sorvino,9.835,0.9553468939017323,0.09713745743789855,3.0
32,1,Tyson Beckford,10.034,2.2790432286461875,0.2271320738136523,7.0
32,1,Xochitl Gomez,7.15,3.3479409655351913,0.46824349168324353,11.0
32,2,Adrian Peterson,12.437,0.5986563199277106,0.048135106531133766,2.0
32,2,Alyson Hannigan,8.096,2.1530024197430477,0.26593409334770846,7.0
32,2,Ariana Madix,5.23,3.477526878859917,0.6649190972963512,9.0
32,2,Barry Williams,3.202,2.362790464425227,0.7379108258667167,8.0
32,2,Charity Lawson,6.653,2.869638622862786,0.43133001997035714,8.0
32,2,Harry Jowsey,7.945,1.534382393449993,0.19312553724984177,5.0
32,2,Jamie Lynn Spears,12.22,0.8451711745642503,0.06916294390869478,2.0
32,2,Jason Mraz,5.026,2.0946865425909698,0.4167701039775109,7.0
32,2,Lele Pons,6.28,4.482152350120384,0.7137185270892331,10.0
32,2,Mauricio Umansky,4.789,0.692067885368161,0.14451198274549196,3.0
32,2,Mira Sorvino,4.559,3.6380976835091654,0.7980034401204574,9.0
32,2,Tyson Beckford,5.543,2.794272527682108,0.5041083398307971,7.0
32,2,Xochitl Gomez,9.02,2.015853085833306,0.2234870383407213,6.0
32,3,Adrian Peterson,7.244,3.423475454006379,0.47259462368945043,8.0
32,3,Alyson Hannigan,5.267,2.032693494564009,0.3859300350415813,8.0
32,3,Ariana Madix,2.95,1.9933573371258537,0.675714351568086,5.0
32,3,Barry Williams,10.367,1.3349505957499301,0.12876922887527056,4.0
32,3,Charity Lawson,8.231,2.875396825988877,0.3493374834150015,7.0
32,3,Harry Jowsey,7.449,1.8517094339630684,0.24858496898416813,7.0
32,3,Jason Mraz,5.944,2.645347210076942,0.4450449545889876,7.0
32,3,Lele Pons,5.143,2.0392914724751123,0.3965178830400763,6.0
32,3,Mauricio Umansky,3.773,3.068694818304337,0.813330193030569,8.0
32,3,Mira Sorvino,10.262,1.7749666212372857,0.17296497965672242,4.0
32,3,Tyson Beckford,9.053,2.127137916477377,0.23496497475724917,5.0
32,3,Xochitl Gomez,2.317,0.47616986227368246,0.20551137776162384,1.0
32,4,Adrian Peterson,5.759,3.323245847505562,0.5770525868215943,8.0
32,4,Alyson Hannigan,8.973,2.060708013649075,0.22965652665207567,5.0
32,4,Ariana Madix,3.552,2.418500598541408,0.6808841775172882,7.0
32,4,Barry Williams,7.707,2.826506702652612,0.3667453876544196,7.0
32,4,Charity Lawson,4.38,3.289745039121181,0.7510833422651098,7.0
32,4,Harry Jowsey,8.914,1.358104726612955,0.15235637498462587,5.0
32,4,Jason Mraz,5.212,0.9909783236973644,0.19013398382528096,4.0
32,4,Lele Pons,5.366,1.0378444590212548,0.19341119251234715,3.0
32,4,Mauricio Umansky,2.691,1.0557621103419244,0.3923307730739221,4.0
