Celebrity,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,Age,Season,results,placement,Score,Week,Judge_ID,Final_Rank,Final_Status,Elim_Week,Active,Total_Score,Max_Possible_Score,Percent_Score,Standardized_Score,Num_Judges,Week_Rank
Kelly Monaco,Alec Mazo,Actor/Actress,Pennsylvania,United States,29,1,1st Place,1,,7,4,1.0,Winner,,0,,0,,,0,
Kelly Monaco,Alec Mazo,Actor/Actress,Pennsylvania,United States,29,1,1st Place,1,,8,1,1.0,Winner,,0,,0,,,0,
Kelly Monaco,Alec Mazo,Actor/Actress,Pennsylvania,United States,29,1,1st Place,1,,8,2,1.0,Winner,,0,,0,,,0,
Kelly Monaco,Alec Mazo,Actor/Actress,Pennsylvania,United States,29,1,1st Place,1,,8,3,1.0,Winner,,0,,0,,,0,
Kelly Monaco,Alec Mazo,Actor/Actress,Pennsylvania,United States,29,1,1st Place,1,,8,4,1.0,Winner,,0,,0,,,0,
Kelly Monaco,Alec Mazo,Actor/Actress,Pennsylvania,United States,29,1,1st Place,1,,9,1,1.0,Winner,,0,,0,,,0,
Kelly Monaco,Alec Mazo,Actor/Actress,Pennsylvania,United States,29,1,1st Place,1,,9,2,1.0,Winner,,0,,0,,,0,
Kelly Monaco,Alec Mazo,Actor/Actress,Pennsylvania,United States,29,1,1st Place,1,,9,3,1.0,Winner,,0,,0,,,0,
Kelly Monaco,Alec Mazo,Actor/Actress,Pennsylvania,United States,29,1,1st Place,1,,9,4,1.0,Winner,,0,,0,,,0,
Kelly Monaco,Alec Mazo,Actor/Actress,Pennsylvania,United States,29,1,1st Place,1,,10,1,1.0,Winner,,0,,0,,,0,
Kelly Monaco,Alec Mazo,Actor/Actress,Pennsylvania,United States,29,1,1st Place,1,,10,2,1.0,Winner,,0,,0,,,0,
Kelly Monaco,Alec Mazo,Actor/Actress,Pennsylvania,United States,29,1,1st Place,1,,10,3,1.0,Winner,,0,,0,,,0,
Kelly Monaco,Alec Mazo,Actor/Actress,Pennsylvania,United States,29,1,1st Place,1,,10,4,1.0,Winner,,0,,0,,,0,
Kelly Monaco,Alec Mazo,Actor/Actress,Pennsylvania,United States,29,1,1st Place,1,,11,1,1.0,Winner,,0,,0,,,0,
Kelly Monaco,Alec Mazo,Actor/Actress,Pennsylvania,United States,29,1,1st Place,1,,11,2,1.0,Winner,,0,,0,,,0,
Kelly Monaco,Alec Mazo,Actor/Actress,Pennsylvania,United States,29,1,1st Place,1,,11,3,1.0,Winner,,0,,0,,,0,
Kelly Monaco,Alec Mazo,Actor/Actress,Pennsylvania,United States,29,1,1st Place,1,,11,4,1.0,Winner,,0,,0,,,0,
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,7.0,1,1,,Eliminated,4.0,1,20.0,30,0.1834862385321101,0.7399400733959433,3,1.0
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,6.0,1,2,,Eliminated,4.0,1,20.0,30,0.1834862385321101,0.7399400733959433,3,1.0
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,7.0,1,3,,Eliminated,4.0,1,20.0,30,0.1834862385321101,0.7399400733959433,3,1.0
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,1,4,,Eliminated,4.0,1,20.0,30,0.1834862385321101,0.7399400733959433,3,1.0
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,8.0,2,1,,Eliminated,4.0,1,24.0,30,0.19834710743801653,0.9444967967061587,3,2.0
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,8.0,2,2,,Eliminated,4.0,1,24.0,30,0.19834710743801653,0.9444967967061587,3,2.0
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,8.0,2,3,,Eliminated,4.0,1,24.0,30,0.19834710743801653,0.9444967967061587,3,2.0
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,2,4,,Eliminated,4.0,1,24.0,30,0.19834710743801653,0.9444967967061587,3,2.0
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,8.0,3,1,,Eliminated,4.0,1,26.0,30,0.24528301886792453,1.0798110495980342,3,1.0
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,9.0,3,2,,Eliminated,4.0,1,26.0,30,0.24528301886792453,1.0798110495980342,3,1.0
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,9.0,3,3,,Eliminated,4.0,1,26.0,30,0.24528301886792453,1.0798110495980342,3,1.0
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,3,4,,Eliminated,4.0,1,26.0,30,0.24528301886792453,1.0798110495980342,3,1.0
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,7.0,4,1,,Eliminated,4.0,1,25.0,30,0.2717391304347826,0.7844645405527362,3,2.0
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,9.0,4,2,,Eliminated,4.0,1,25.0,30,0.2717391304347826,0.7844645405527362,3,2.0
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,9.0,4,3,,Eliminated,4.0,1,25.0,30,0.2717391304347826,0.7844645405527362,3,2.0
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,4,4,,Eliminated,4.0,1,25.0,30,0.2717391304347826,0.7844645405527362,3,2.0
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,5,1,,Eliminated,4.0,0,,0,,,0,
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,5,2,,Eliminated,4.0,0,,0,,,0,
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,5,3,,Eliminated,4.0,0,,0,,,0,
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,5,4,,Eliminated,4.0,0,,0,,,0,
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,6,1,,Eliminated,4.0,0,,0,,,0,
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,6,2,,Eliminated,4.0,0,,0,,,0,
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,6,3,,Eliminated,4.0,0,,0,,,0,
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,6,4,,Eliminated,4.0,0,,0,,,0,
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,7,1,,Eliminated,4.0,0,,0,,,0,
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,7,2,,Eliminated,4.0,0,,0,,,0,
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,7,3,,Eliminated,4.0,0,,0,,,0,
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,7,4,,Eliminated,4.0,0,,0,,,0,
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,8,1,,Eliminated,4.0,0,,0,,,0,
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,8,2,,Eliminated,4.0,0,,0,,,0,
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,8,3,,Eliminated,4.0,0,,0,,,0,
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,8,4,,Eliminated,4.0,0,,0,,,0,
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,9,1,,Eliminated,4.0,0,,0,,,0,
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,9,2,,Eliminated,4.0,0,,0,,,0,
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,9,3,,Eliminated,4.0,0,,0,,,0,
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,9,4,,Eliminated,4.0,0,,0,,,0,
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,10,1,,Eliminated,4.0,0,,0,,,0,
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,10,2,,Eliminated,4.0,0,,0,,,0,
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,10,3,,Eliminated,4.0,0,,0,,,0,
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,10,4,,Eliminated,4.0,0,,0,,,0,
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,11,1,,Eliminated,4.0,0,,0,,,0,
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,11,2,,Eliminated,4.0,0,,0,,,0,
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,11,3,,Eliminated,4.0,0,,0,,,0,
Rachel Hunter,Jonathan Roberts,Model,,New Zealand,35,1,Eliminated Week 4,4,,11,4,,Eliminated,4.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,6.0,1,1,,Eliminated,2.0,1,18.0,30,0.1651376146788991,-0.06726727939963172,3,2.0
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,6.0,1,2,,Eliminated,2.0,1,18.0,30,0.1651376146788991,-0.06726727939963172,3,2.0
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,6.0,1,3,,Eliminated,2.0,1,18.0,30,0.1651376146788991,-0.06726727939963172,3,2.0
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,1,4,,Eliminated,2.0,1,18.0,30,0.1651376146788991,-0.06726727939963172,3,2.0
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,6.0,2,1,,Eliminated,2.0,1,19.0,30,0.15702479338842976,-0.2874555468236139,3,4.0
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,7.0,2,2,,Eliminated,2.0,1,19.0,30,0.15702479338842976,-0.2874555468236139,3,4.0
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,6.0,2,3,,Eliminated,2.0,1,19.0,30,0.15702479338842976,-0.2874555468236139,3,4.0
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,2,4,,Eliminated,2.0,1,19.0,30,0.15702479338842976,-0.2874555468236139,3,4.0
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,3,1,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,3,2,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,3,3,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,3,4,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,4,1,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,4,2,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,4,3,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,4,4,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,5,1,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,5,2,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,5,3,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,5,4,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,6,1,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,6,2,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,6,3,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,6,4,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,7,1,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,7,2,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,7,3,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,7,4,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,8,1,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,8,2,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,8,3,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,8,4,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,9,1,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,9,2,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,9,3,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,9,4,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,10,1,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,10,2,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,10,3,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,10,4,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,11,1,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,11,2,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,11,3,,Eliminated,2.0,0,,0,,,0,
Trista Sutter,Louis van Amstel,TV Personality,Indiana,United States,32,1,Eliminated Week 2,6,,11,4,,Eliminated,2.0,0,,0,,,0,
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,8.0,1,1,1.0,Winner,,1,24.0,30,0.12307692307692308,1.1448491654582649,3,1.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,8.0,1,2,1.0,Winner,,1,24.0,30,0.12307692307692308,1.1448491654582649,3,1.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,8.0,1,3,1.0,Winner,,1,24.0,30,0.12307692307692308,1.1448491654582649,3,1.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,,1,4,1.0,Winner,,1,24.0,30,0.12307692307692308,1.1448491654582649,3,1.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,9.0,2,1,1.0,Winner,,1,27.0,30,0.135,1.1962920007605131,3,2.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,9.0,2,2,1.0,Winner,,1,27.0,30,0.135,1.1962920007605131,3,2.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,9.0,2,3,1.0,Winner,,1,27.0,30,0.135,1.1962920007605131,3,2.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,,2,4,1.0,Winner,,1,27.0,30,0.135,1.1962920007605131,3,2.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,9.0,3,1,1.0,Winner,,1,27.0,30,0.14835164835164835,1.003478271371624,3,1.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,9.0,3,2,1.0,Winner,,1,27.0,30,0.14835164835164835,1.003478271371624,3,1.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,9.0,3,3,1.0,Winner,,1,27.0,30,0.14835164835164835,1.003478271371624,3,1.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,,3,4,1.0,Winner,,1,27.0,30,0.14835164835164835,1.003478271371624,3,1.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,9.0,4,1,1.0,Winner,,1,28.0,30,0.17721518987341772,0.8649777618513721,3,1.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,9.0,4,2,1.0,Winner,,1,28.0,30,0.17721518987341772,0.8649777618513721,3,1.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,10.0,4,3,1.0,Winner,,1,28.0,30,0.17721518987341772,0.8649777618513721,3,1.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,,4,4,1.0,Winner,,1,28.0,30,0.17721518987341772,0.8649777618513721,3,1.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,9.0,5,1,1.0,Winner,,1,27.0,30,0.17880794701986755,0.6861611477069854,3,2.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,9.0,5,2,1.0,Winner,,1,27.0,30,0.17880794701986755,0.6861611477069854,3,2.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,9.0,5,3,1.0,Winner,,1,27.0,30,0.17880794701986755,0.6861611477069854,3,2.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,,5,4,1.0,Winner,,1,27.0,30,0.17880794701986755,0.6861611477069854,3,2.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,10.0,6,1,1.0,Winner,,1,30.0,30,0.22556390977443608,1.0838804122076746,3,1.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,10.0,6,2,1.0,Winner,,1,30.0,30,0.22556390977443608,1.0838804122076746,3,1.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,10.0,6,3,1.0,Winner,,1,30.0,30,0.22556390977443608,1.0838804122076746,3,1.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,,6,4,1.0,Winner,,1,30.0,30,0.22556390977443608,1.0838804122076746,3,1.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,9.5,7,1,1.0,Winner,,1,27.5,30,0.2696078431372549,0.6859943405700353,3,1.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,9.0,7,2,1.0,Winner,,1,27.5,30,0.2696078431372549,0.6859943405700353,3,1.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,9.0,7,3,1.0,Winner,,1,27.5,30,0.2696078431372549,0.6859943405700353,3,1.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,,7,4,1.0,Winner,,1,27.5,30,0.2696078431372549,0.6859943405700353,3,1.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,9.6666,8,1,1.0,Winner,,1,28.9998,30,0.34387291318097685,0.8626554143466422,3,1.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,9.6666,8,2,1.0,Winner,,1,28.9998,30,0.34387291318097685,0.8626554143466422,3,1.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,9.6666,8,3,1.0,Winner,,1,28.9998,30,0.34387291318097685,0.8626554143466422,3,1.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,,8,4,1.0,Winner,,1,28.9998,30,0.34387291318097685,0.8626554143466422,3,1.0
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,,9,1,1.0,Winner,,0,,0,,,0,
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,,9,2,1.0,Winner,,0,,0,,,0,
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,,9,3,1.0,Winner,,0,,0,,,0,
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,,9,4,1.0,Winner,,0,,0,,,0,
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,,10,1,1.0,Winner,,0,,0,,,0,
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,,10,2,1.0,Winner,,0,,0,,,0,
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,,10,3,1.0,Winner,,0,,0,,,0,
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,,10,4,1.0,Winner,,0,,0,,,0,
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,,11,1,1.0,Winner,,0,,0,,,0,
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,,11,2,1.0,Winner,,0,,0,,,0,
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,,11,3,1.0,Winner,,0,,0,,,0,
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,United States,29,2,1st Place,1,,11,4,1.0,Winner,,0,,0,,,0,
George Hamilton,Edyta Sliwinska,Actor/Actress,Tennessee,United States,66,2,Eliminated Week 6,5,7.0,1,1,,Eliminated,6.0,1,18.0,30,0.09230769230769231,-0.3816163884860883,3,7.0
George Hamilton,Edyta Sliwinska,Actor/Actress,Tennessee,United States,66,2,Eliminated Week 6,5,5.0,1,2,,Eliminated,6.0,1,18.0,30,0.09230769230769231,-0.3816163884860883,3,7.0
George Hamilton,Edyta Sliwinska,Actor/Actress,Tennessee,United States,66,2,Eliminated Week 6,5,6.0,1,3,,Eliminated,6.0,1,18.0,30,0.09230769230769231,-0.3816163884860883,3,7.0
George Hamilton,Edyta Sliwinska,Actor/Actress,Tennessee,United States,66,2,Eliminated Week 6,5,,1,4,,Eliminated,6.0,1,18.0,30,0.09230769230769231,-0.3816163884860883,3,7.0
George Hamilton,Edyta Sliwinska,Actor/Actress,Tennessee,United States,66,2,Eliminated Week 6,5,8.0,2,1,,Eliminated,6.0,1,22.0,30,0.11,-0.05564148840746552,3,5.0
George Hamilton,Edyta Sliwinska,Actor/Actress,Tennessee,United States,66,2,Eliminated Week 6,5,7.0,2,2,,Eliminated,6.0,1,22.0,30,0.11,-0.05564148840746552,3,5.0
George Hamilton,Edyta Sliwinska,Actor/Actress,Tennessee,United States,66,2,Eliminated Week 6,5,7.0,2,3,,Eliminated,6.0,1,22.0,30,0.11,-0.05564148840746552,3,5.0
George Hamilton,Edyta Sliwinska,Actor/Actress,Tennessee,United States,66,2,Eliminated Week 6,5,,2,4,,Eliminated,6.0,1,22.0,30,0.11,-0.05564148840746552,3,5.0
George Hamilton,Edyta Sliwinska,Actor/Actress,Tennessee,United States,66,2,Eliminated Week 6,5,7.0,3,1,,Eliminated,6.0,1,22.0,30,0.12087912087912088,-0.1770844008302866,3,4.0
George Hamilton,Edyta Sliwinska,Actor/Actress,Tennessee,United States,66,2,Eliminated Week 6,5,7.0,3,2,,Eliminated,6.0,1,22.0,30,0.12087912087912088,-0.1770844008302866,3,4.0
George Hamilton,Edyta Sliwinska,Actor/Actress,Tennessee,United States,66,2,Eliminated Week 6,5,8.0,3,3,,Eliminated,6.0,1,22.0,30,0.12087912087912088,-0.1770844008302866,3,4.0
George Hamilton,Edyta Sliwinska,Actor/Actress,Tennessee,United States,66,2,Eliminated Week 6,5,,3,4,,Eliminated,6.0,1,22.0,30,0.12087912087912088,-0.1770844008302866,3,4.0
George Hamilton,Edyta Sliwinska,Actor/Actress,Tennessee,United States,66,2,Eliminated Week 6,5,7.0,4,1,,Eliminated,6.0,1,21.0,30,0.13291139240506328,-0.2503882994832922,3,5.0
George Hamilton,Edyta Sliwinska,Actor/Actress,Tennessee,United States,66,2,Eliminated Week 6,5,7.0,4,2,,Eliminated,6.0,1,21.0,30,0.13291139240506328,-0.2503882994832922,3,5.0
George Hamilton,Edyta Sliwinska,Actor/Actress,Tennessee,United States,66,2,Eliminated Week 6,5,7.0,4,3,,Eliminated,6.0,1,21.0,30,0.13291139240506328,-0.2503882994832922,3,5.0
George Hamilton,Edyta Sliwinska,Actor/Actress,Tennessee,United States,66,2,Eliminated Week 6,5,,4,4,,Eliminated,6.0,1,21.0,30,0.13291139240506328,-0.2503882994832922,3,5.0
George Hamilton,Edyta Sliwinska,Actor/Actress,Tennessee,United States,66,2,Eliminated Week 6,5,8.0,5,1,,Eliminated,6.0,1,24.0,30,0.15894039735099338,-0.4366480030862642,3,4.0
George Hamilton,Edyta Sliwinska,Actor/Actress,Tennessee,United States,66,2,Eliminated Week 6,5,8.0,5,2,,Eliminated,6.0,1,24.0,30,0.15894039735099338,-0.4366480030862642,3,4.0
George Hamilton,Edyta Sliwinska,Actor/Actress,Tennessee,United States,66,2,Eliminated Week 6,5,8.0,5,3,,Eliminated,6.0,1,24.0,30,0.15894039735099338,-0.4366480030862642,3,4.0
