Season,Celebrity,Week,Total_Score,Num_Judges,Avg_Score,Std_Score,Age,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,results,placement,Final_Rank,Final_Status,Elim_Week,Active,Max_Possible_Score,Percent_Score,Standardized_Score,Week_Rank
2,Tatum O'Neal,3,,0,,,42,Nick Kosovich,Actor/Actress,California,United States,Eliminated Week 2,9,,Eliminated,2.0,0,0,,,
2,Tatum O'Neal,4,,0,,,42,Nick Kosovich,Actor/Actress,California,United States,Eliminated Week 2,9,,Eliminated,2.0,0,0,,,
2,Tatum O'Neal,5,,0,,,42,Nick Kosovich,Actor/Actress,California,United States,Eliminated Week 2,9,,Eliminated,2.0,0,0,,,
2,Tatum O'Neal,6,,0,,,42,Nick Kosovich,Actor/Actress,California,United States,Eliminated Week 2,9,,Eliminated,2.0,0,0,,,
2,Tatum O'Neal,7,,0,,,42,Nick Kosovich,Actor/Actress,California,United States,Eliminated Week 2,9,,Eliminated,2.0,0,0,,,
2,Tatum O'Neal,8,,0,,,42,Nick Kosovich,Actor/Actress,California,United States,Eliminated Week 2,9,,Eliminated,2.0,0,0,,,
2,Tatum O'Neal,9,,0,,,42,Nick Kosovich,Actor/Actress,California,United States,Eliminated Week 2,9,,Eliminated,2.0,0,0,,,
2,Tatum O'Neal,10,,0,,,42,Nick Kosovich,Actor/Actress,California,United States,Eliminated Week 2,9,,Eliminated,2.0,0,0,,,
2,Tatum O'Neal,11,,0,,,42,Nick Kosovich,Actor/Actress,California,United States,Eliminated Week 2,9,,Eliminated,2.0,0,0,,,
2,Tia Carrere,1,20.0,3,6.666666666666667,0.5773502691896257,39,Maksim Chmerkoskiy,Actor/Actress,Hawaii,United States,Eliminated Week 5,6,,Eliminated,5.0,1,30,0.10256410256410256,0.1272054628286961,5.0
2,Tia Carrere,2,22.0,3,7.333333333333333,0.5773502691896257,39,Maksim Chmerkoskiy,Actor/Actress,Hawaii,United States,Eliminated Week 5,6,,Eliminated,5.0,1,30,0.11,-0.05564148840746552,5.0
2,Tia Carrere,3,26.0,3,8.666666666666666,0.5773502691896258,39,Maksim Chmerkoskiy,Actor/Actress,Hawaii,United States,Eliminated Week 5,6,,Eliminated,5.0,1,30,0.14285714285714285,0.7673657369312419,2.0
2,Tia Carrere,4,25.0,3,8.333333333333334,0.5773502691896258,39,Maksim Chmerkoskiy,Actor/Actress,Hawaii,United States,Eliminated Week 5,6,,Eliminated,5.0,1,30,0.15822784810126583,0.3869637355650874,3.0
2,Tia Carrere,5,22.0,3,7.333333333333333,0.5773502691896258,39,Maksim Chmerkoskiy,Actor/Actress,Hawaii,United States,Eliminated Week 5,6,,Eliminated,5.0,1,30,0.1456953642384106,-1.1851874369484305,6.0
2,Tia Carrere,6,,0,,,39,Maksim Chmerkoskiy,Actor/Actress,Hawaii,United States,Eliminated Week 5,6,,Eliminated,5.0,0,0,,,
2,Tia Carrere,7,,0,,,39,Maksim Chmerkoskiy,Actor/Actress,Hawaii,United States,Eliminated Week 5,6,,Eliminated,5.0,0,0,,,
2,Tia Carrere,8,,0,,,39,Maksim Chmerkoskiy,Actor/Actress,Hawaii,United States,Eliminated Week 5,6,,Eliminated,5.0,0,0,,,
2,Tia Carrere,9,,0,,,39,Maksim Chmerkoskiy,Actor/Actress,Hawaii,United States,Eliminated Week 5,6,,Eliminated,5.0,0,0,,,
2,Tia Carrere,10,,0,,,39,Maksim Chmerkoskiy,Actor/Actress,Hawaii,United States,Eliminated Week 5,6,,Eliminated,5.0,0,0,,,
2,Tia Carrere,11,,0,,,39,Maksim Chmerkoskiy,Actor/Actress,Hawaii,United States,Eliminated Week 5,6,,Eliminated,5.0,0,0,,,
3,Emmitt Smith,1,24.0,3,8.0,0.0,37,Cheryl Burke,Athlete,Florida,United States,1st Place,1,1.0,Winner,,1,30,0.11320754716981132,1.18797032220088,2.0
3,Emmitt Smith,2,24.0,3,8.0,0.0,37,Cheryl Burke,Athlete,Florida,United States,1st Place,1,1.0,Winner,,1,30,0.10434782608695652,0.36273812505500586,3.0
3,Emmitt Smith,3,19.0,3,6.333333333333333,0.5773502691896257,37,Cheryl Burke,Athlete,Florida,United States,1st Place,1,1.0,Winner,,1,30,0.09178743961352658,-1.5491933384829668,5.0
3,Emmitt Smith,4,24.0,3,8.0,0.0,37,Cheryl Burke,Athlete,Florida,United States,1st Place,1,1.0,Winner,,1,30,0.12121212121212122,-0.26211121699831136,4.0
3,Emmitt Smith,5,27.0,3,9.0,0.0,37,Cheryl Burke,Athlete,Florida,United States,1st Place,1,1.0,Winner,,1,30,0.14917127071823205,0.8432740427115676,1.0
3,Emmitt Smith,6,25.0,3,8.333333333333334,0.5773502691896255,37,Cheryl Burke,Athlete,Florida,United States,1st Place,1,1.0,Winner,,1,30,0.211864406779661,0.4291975376394756,2.0
3,Emmitt Smith,7,28.5,3,9.5,0.5,37,Cheryl Burke,Athlete,Florida,United States,1st Place,1,1.0,Winner,,1,30,0.2111111111111111,0.7233642332556183,1.0
3,Emmitt Smith,8,27.0,3,9.0,0.5,37,Cheryl Burke,Athlete,Florida,United States,1st Place,1,1.0,Winner,,1,30,0.24770642201834864,-0.3333333333333333,2.0
3,Emmitt Smith,9,29.5,3,9.833333333333334,0.28867513459481275,37,Cheryl Burke,Athlete,Florida,United States,1st Place,1,1.0,Winner,,1,30,0.3333333333333333,0.0,1.0
3,Emmitt Smith,10,29.666600000000003,3,9.888866666666667,0.19248857974782105,37,Cheryl Burke,Athlete,Florida,United States,1st Place,1,1.0,Winner,,1,30,0.5,0.0,1.0
3,Emmitt Smith,11,,0,,,37,Cheryl Burke,Athlete,Florida,United States,1st Place,1,1.0,Winner,,0,0,,,
3,Harry Hamlin,1,17.0,3,5.666666666666667,0.5773502691896257,54,Ashly DelGrosso,Actor/Actress,California,United States,Eliminated Week 3,9,,Eliminated,3.0,1,30,0.08018867924528301,-0.5711395779811925,7.0
3,Harry Hamlin,2,21.0,3,7.0,0.0,54,Ashly DelGrosso,Actor/Actress,California,United States,Eliminated Week 3,9,,Eliminated,3.0,1,30,0.09130434782608696,-0.7254762501100117,6.0
3,Harry Hamlin,3,22.0,3,7.333333333333333,0.5773502691896257,54,Ashly DelGrosso,Actor/Actress,California,United States,Eliminated Week 3,9,,Eliminated,3.0,1,30,0.10628019323671498,-0.3872983346207417,3.0
3,Harry Hamlin,4,,0,,,54,Ashly DelGrosso,Actor/Actress,California,United States,Eliminated Week 3,9,,Eliminated,3.0,0,0,,,
3,Harry Hamlin,5,,0,,,54,Ashly DelGrosso,Actor/Actress,California,United States,Eliminated Week 3,9,,Eliminated,3.0,0,0,,,
3,Harry Hamlin,6,,0,,,54,Ashly DelGrosso,Actor/Actress,California,United States,Eliminated Week 3,9,,Eliminated,3.0,0,0,,,
3,Harry Hamlin,7,,0,,,54,Ashly DelGrosso,Actor/Actress,California,United States,Eliminated Week 3,9,,Eliminated,3.0,0,0,,,
3,Harry Hamlin,8,,0,,,54,Ashly DelGrosso,Actor/Actress,California,United States,Eliminated Week 3,9,,Eliminated,3.0,0,0,,,
3,Harry Hamlin,9,,0,,,54,Ashly DelGrosso,Actor/Actress,California,United States,Eliminated Week 3,9,,Eliminated,3.0,0,0,,,
3,Harry Hamlin,10,,0,,,54,Ashly DelGrosso,Actor/Actress,California,United States,Eliminated Week 3,9,,Eliminated,3.0,0,0,,,
3,Harry Hamlin,11,,0,,,54,Ashly DelGrosso,Actor/Actress,California,United States,Eliminated Week 3,9,,Eliminated,3.0,0,0,,,
3,Jerry Springer,1,16.0,3,5.333333333333333,0.5773502691896258,62,Kym Johnson,TV Personality,,England,Eliminated Week 7,5,,Eliminated,7.0,1,30,0.07547169811320754,-0.8224409922929171,8.0
3,Jerry Springer,2,19.0,3,6.333333333333333,0.5773502691896257,62,Kym Johnson,TV Personality,,England,Eliminated Week 7,5,,Eliminated,7.0,1,30,0.08260869565217391,-1.4509525002200234,7.0
3,Jerry Springer,3,21.0,3,7.0,0.0,62,Kym Johnson,TV Personality,,England,Eliminated Week 7,5,,Eliminated,7.0,1,30,0.10144927536231885,-0.7745966692414834,4.0
3,Jerry Springer,4,22.0,3,7.333333333333333,0.5773502691896258,62,Kym Johnson,TV Personality,,England,Eliminated Week 7,5,,Eliminated,7.0,1,30,0.1111111111111111,-0.9610744623271417,5.0
3,Jerry Springer,5,24.0,3,8.0,0.0,62,Kym Johnson,TV Personality,,England,Eliminated Week 7,5,,Eliminated,7.0,1,30,0.13259668508287292,-1.3703203194062983,3.0
3,Jerry Springer,6,18.0,3,6.0,1.0,62,Kym Johnson,TV Personality,,England,Eliminated Week 7,5,,Eliminated,7.0,1,30,0.15254237288135594,-1.7167901505579046,5.0
3,Jerry Springer,7,23.0,3,7.666666666666667,0.2886751345948129,62,Kym Johnson,TV Personality,,England,Eliminated Week 7,5,,Eliminated,7.0,1,30,0.17037037037037037,-1.9289712886816486,4.0
3,Jerry Springer,8,,0,,,62,Kym Johnson,TV Personality,,England,Eliminated Week 7,5,,Eliminated,7.0,0,0,,,
3,Jerry Springer,9,,0,,,62,Kym Johnson,TV Personality,,England,Eliminated Week 7,5,,Eliminated,7.0,0,0,,,
3,Jerry Springer,10,,0,,,62,Kym Johnson,TV Personality,,England,Eliminated Week 7,5,,Eliminated,7.0,0,0,,,
3,Jerry Springer,11,,0,,,62,Kym Johnson,TV Personality,,England,Eliminated Week 7,5,,Eliminated,7.0,0,0,,,
3,Joey Lawrence,1,21.0,3,7.0,0.0,30,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,3rd Place,3,3.0,Finalist,,1,30,0.09905660377358491,0.434066079265706,4.0
3,Joey Lawrence,2,29.0,3,9.666666666666666,0.5773502691896258,30,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,3rd Place,3,3.0,Finalist,,1,30,0.12608695652173912,2.176428750330035,1.0
3,Joey Lawrence,3,22.0,3,7.333333333333333,1.1547005383792517,30,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,3rd Place,3,3.0,Finalist,,1,30,0.10628019323671498,-0.3872983346207417,3.0
3,Joey Lawrence,4,27.0,3,9.0,0.0,30,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,3rd Place,3,3.0,Finalist,,1,30,0.13636363636363635,0.7863336509949341,3.0
3,Joey Lawrence,5,25.0,3,8.333333333333334,0.5773502691896255,30,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,3rd Place,3,3.0,Finalist,,1,30,0.13812154696132597,-0.6324555320336763,2.0
3,Joey Lawrence,6,24.0,3,8.0,0.0,30,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,3rd Place,3,3.0,Finalist,,1,30,0.2033898305084746,0.12262786789699272,3.0
3,Joey Lawrence,7,28.5,3,9.5,0.5,30,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,3rd Place,3,3.0,Finalist,,1,30,0.2111111111111111,0.7233642332556183,1.0
3,Joey Lawrence,8,27.0,3,9.0,0.5,30,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,3rd Place,3,3.0,Finalist,,1,30,0.24770642201834864,-0.3333333333333333,2.0
3,Joey Lawrence,9,29.5,3,9.833333333333334,0.28867513459481275,30,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,3rd Place,3,3.0,Finalist,,1,30,0.3333333333333333,0.0,1.0
3,Joey Lawrence,10,,0,,,30,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,3rd Place,3,3.0,Finalist,,0,0,,,
3,Joey Lawrence,11,,0,,,30,Edyta Sliwinska,Actor/Actress,Pennsylvania,United States,3rd Place,3,3.0,Finalist,,0,0,,,
3,Mario Lopez,1,26.0,3,8.666666666666666,0.5773502691896258,32,Karina Smirnoff,Actor/Actress,California,United States,2nd Place,2,2.0,Finalist,,1,30,0.12264150943396226,1.6905731508243291,1.0
3,Mario Lopez,2,21.0,3,7.0,1.0,32,Karina Smirnoff,Actor/Actress,California,United States,2nd Place,2,2.0,Finalist,,1,30,0.09130434782608696,-0.7254762501100117,6.0
3,Mario Lopez,3,22.0,3,7.333333333333333,1.1547005383792517,32,Karina Smirnoff,Actor/Actress,California,United States,2nd Place,2,2.0,Finalist,,1,30,0.10628019323671498,-0.3872983346207417,3.0
3,Mario Lopez,4,29.0,3,9.666666666666666,0.5773502691896258,32,Karina Smirnoff,Actor/Actress,California,United States,2nd Place,2,2.0,Finalist,,1,30,0.14646464646464646,1.4852968963237645,1.0
3,Mario Lopez,5,27.0,3,9.0,0.0,32,Karina Smirnoff,Actor/Actress,California,United States,2nd Place,2,2.0,Finalist,,1,30,0.14917127071823205,0.8432740427115676,1.0
3,Mario Lopez,6,28.0,3,9.333333333333334,0.5773502691896255,32,Karina Smirnoff,Actor/Actress,California,United States,2nd Place,2,2.0,Finalist,,1,30,0.23728813559322035,1.3489065468669243,1.0
3,Mario Lopez,7,28.0,3,9.333333333333334,0.28867513459481275,32,Karina Smirnoff,Actor/Actress,California,United States,2nd Place,2,2.0,Finalist,,1,30,0.2074074074074074,0.48224282217041214,2.0
3,Mario Lopez,8,28.5,3,9.5,0.5,32,Karina Smirnoff,Actor/Actress,California,United States,2nd Place,2,2.0,Finalist,,1,30,0.26146788990825687,1.6666666666666667,1.0
3,Mario Lopez,9,29.5,3,9.833333333333334,0.28867513459481275,32,Karina Smirnoff,Actor/Actress,California,United States,2nd Place,2,2.0,Finalist,,1,30,0.3333333333333333,0.0,1.0
3,Mario Lopez,10,29.666600000000003,3,9.888866666666667,0.1924885797478208,32,Karina Smirnoff,Actor/Actress,California,United States,2nd Place,2,2.0,Finalist,,1,30,0.5,0.0,1.0
3,Mario Lopez,11,,0,,,32,Karina Smirnoff,Actor/Actress,California,United States,2nd Place,2,2.0,Finalist,,0,0,,,
3,Monique Coleman,1,19.0,3,6.333333333333333,0.5773502691896258,25,Louis van Amstel,Actor/Actress,South Carolina,United States,Eliminated Week 8,4,,Eliminated,8.0,1,30,0.08962264150943396,-0.06853674935774325,5.0
3,Monique Coleman,2,26.0,3,8.666666666666666,0.5773502691896258,25,Louis van Amstel,Actor/Actress,South Carolina,United States,Eliminated Week 8,4,,Eliminated,8.0,1,30,0.11304347826086956,1.0882143751650175,2.0
3,Monique Coleman,3,27.0,3,9.0,0.0,25,Louis van Amstel,Actor/Actress,South Carolina,United States,Eliminated Week 8,4,,Eliminated,8.0,1,30,0.13043478260869565,1.5491933384829668,1.0
3,Monique Coleman,4,24.0,3,8.0,0.0,25,Louis van Amstel,Actor/Actress,South Carolina,United States,Eliminated Week 8,4,,Eliminated,8.0,1,30,0.12121212121212122,-0.26211121699831136,4.0
3,Monique Coleman,5,27.0,3,9.0,0.0,25,Louis van Amstel,Actor/Actress,South Carolina,United States,Eliminated Week 8,4,,Eliminated,8.0,1,30,0.14917127071823205,0.8432740427115676,1.0
3,Monique Coleman,6,23.0,3,7.666666666666667,1.1547005383792517,25,Louis van Amstel,Actor/Actress,South Carolina,United States,Eliminated Week 8,4,,Eliminated,8.0,1,30,0.19491525423728814,-0.18394180184549017,4.0
3,Monique Coleman,7,27.0,3,9.0,0.0,25,Louis van Amstel,Actor/Actress,South Carolina,United States,Eliminated Week 8,4,,Eliminated,8.0,1,30,0.2,0.0,3.0
3,Monique Coleman,8,26.5,3,8.833333333333334,0.28867513459481275,25,Louis van Amstel,Actor/Actress,South Carolina,United States,Eliminated Week 8,4,,Eliminated,8.0,1,30,0.24311926605504589,-1.0,3.0
3,Monique Coleman,9,,0,,,25,Louis van Amstel,Actor/Actress,South Carolina,United States,Eliminated Week 8,4,,Eliminated,8.0,0,0,,,
3,Monique Coleman,10,,0,,,25,Louis van Amstel,Actor/Actress,South Carolina,United States,Eliminated Week 8,4,,Eliminated,8.0,0,0,,,
3,Monique Coleman,11,,0,,,25,Louis van Amstel,Actor/Actress,South Carolina,United States,Eliminated Week 8,4,,Eliminated,8.0,0,0,,,
3,Sara Evans,1,15.0,3,5.0,0.0,35,Tony Dovolani,Singer/Rapper,Missouri,United States,Withdrew,6,,Withdrawn,,1,30,0.07075471698113207,-1.0737424066046417,9.0
3,Sara Evans,2,21.0,3,7.0,0.0,35,Tony Dovolani,Singer/Rapper,Missouri,United States,Withdrew,6,,Withdrawn,,1,30,0.09130434782608696,-0.7254762501100117,6.0
3,Sara Evans,3,25.0,3,8.333333333333334,0.5773502691896258,35,Tony Dovolani,Singer/Rapper,Missouri,United States,Withdrew,6,,Withdrawn,,1,30,0.12077294685990338,0.7745966692414834,2.0
3,Sara Evans,4,20.0,3,6.666666666666667,0.5773502691896257,35,Tony Dovolani,Singer/Rapper,Missouri,United States,Withdrew,6,,Withdrawn,,1,30,0.10101010101010101,-1.660037707655972,6.0
3,Sara Evans,5,24.0,3,8.0,0.0,35,Tony Dovolani,Singer/Rapper,Missouri,United States,Withdrew,6,,Withdrawn,,1,30,0.13259668508287292,-1.3703203194062983,3.0
3,Sara Evans,6,,0,,,35,Tony Dovolani,Singer/Rapper,Missouri,United States,Withdrew,6,,Withdrawn,,0,0,,,
3,Sara Evans,7,,0,,,35,Tony Dovolani,Singer/Rapper,Missouri,United States,Withdrew,6,,Withdrawn,,0,0,,,
3,Sara Evans,8,,0,,,35,Tony Dovolani,Singer/Rapper,Missouri,United States,Withdrew,6,,Withdrawn,,0,0,,,
3,Sara Evans,9,,0,,,35,Tony Dovolani,Singer/Rapper,Missouri,United States,Withdrew,6,,Withdrawn,,0,0,,,
3,Sara Evans,10,,0,,,35,Tony Dovolani,Singer/Rapper,Missouri,United States,Withdrew,6,,Withdrawn,,0,0,,,
3,Sara Evans,11,,0,,,35,Tony Dovolani,Singer/Rapper,Missouri,United States,Withdrew,6,,Withdrawn,,0,0,,,
3,Shanna Moakler,1,18.0,3,6.0,1.0,31,Jesse DeSoto,Model,Rhode Island,United States,Eliminated Week 2,10,,Eliminated,2.0,1,30,0.08490566037735849,-0.3198381636694679,6.0
3,Shanna Moakler,2,22.0,3,7.333333333333333,0.5773502691896257,31,Jesse DeSoto,Model,Rhode Island,United States,Eliminated Week 2,10,,Eliminated,2.0,1,30,0.09565217391304348,-0.36273812505500586,5.0
3,Shanna Moakler,3,,0,,,31,Jesse DeSoto,Model,Rhode Island,United States,Eliminated Week 2,10,,Eliminated,2.0,0,0,,,
3,Shanna Moakler,4,,0,,,31,Jesse DeSoto,Model,Rhode Island,United States,Eliminated Week 2,10,,Eliminated,2.0,0,0,,,
3,Shanna Moakler,5,,0,,,31,Jesse DeSoto,Model,Rhode Island,United States,Eliminated Week 2,10,,Eliminated,2.0,0,0,,,
3,Shanna Moakler,6,,0,,,31,Jesse DeSoto,Model,Rhode Island,United States,Eliminated Week 2,10,,Eliminated,2.0,0,0,,,
3,Shanna Moakler,7,,0,,,31,Jesse DeSoto,Model,Rhode Island,United States,Eliminated Week 2,10,,Eliminated,2.0,0,0,,,
3,Shanna Moakler,8,,0,,,31,Jesse DeSoto,Model,Rhode Island,United States,Eliminated Week 2,10,,Eliminated,2.0,0,0,,,
3,Shanna Moakler,9,,0,,,31,Jesse DeSoto,Model,Rhode Island,United States,Eliminated Week 2,10,,Eliminated,2.0,0,0,,,
3,Shanna Moakler,10,,0,,,31,Jesse DeSoto,Model,Rhode Island,United States,Eliminated Week 2,10,,Eliminated,2.0,0,0,,,
3,Shanna Moakler,11,,0,,,31,Jesse DeSoto,Model,Rhode Island,United States,Eliminated Week 2,10,,Eliminated,2.0,0,0,,,
3,Tucker Carlson,1,12.0,3,4.0,1.0,37,Elena Grinenko,TV Personality,California,United States,Eliminated Week 1,11,,Eliminated,1.0,1,30,0.05660377358490566,-1.8276466495398156,10.0
3,Tucker Carlson,2,,0,,,37,Elena Grinenko,TV Personality,California,United States,Eliminated Week 1,11,,Eliminated,1.0,0,0,,,
3,Tucker Carlson,3,,0,,,37,Elena Grinenko,TV Personality,California,United States,Eliminated Week 1,11,,Eliminated,1.0,0,0,,,
3,Tucker Carlson,4,,0,,,37,Elena Grinenko,TV Personality,California,United States,Eliminated Week 1,11,,Eliminated,1.0,0,0,,,
3,Tucker Carlson,5,,0,,,37,Elena Grinenko,TV Personality,California,United States,Eliminated Week 1,11,,Eliminated,1.0,0,0,,,
3,Tucker Carlson,6,,0,,,37,Elena Grinenko,TV Personality,California,United States,Eliminated Week 1,11,,Eliminated,1.0,0,0,,,
3,Tucker Carlson,7,,0,,,37,Elena Grinenko,TV Personality,California,United States,Eliminated Week 1,11,,Eliminated,1.0,0,0,,,
3,Tucker Carlson,8,,0,,,37,Elena Grinenko,TV Personality,California,United States,Eliminated Week 1,11,,Eliminated,1.0,0,0,,,
3,Tucker Carlson,9,,0,,,37,Elena Grinenko,TV Personality,California,United States,Eliminated Week 1,11,,Eliminated,1.0,0,0,,,
3,Tucker Carlson,10,,0,,,37,Elena Grinenko,TV Personality,California,United States,Eliminated Week 1,11,,Eliminated,1.0,0,0,,,
3,Tucker Carlson,11,,0,,,37,Elena Grinenko,TV Personality,California,United States,Eliminated Week 1,11,,Eliminated,1.0,0,0,,,
3,Vivica A. Fox,1,22.0,3,7.333333333333333,1.1547005383792517,42,Nick Kosovich,Actor/Actress,Indiana,United States,Eliminated Week 4,8,,Eliminated,4.0,1,30,0.10377358490566038,0.6853674935774307,3.0
3,Vivica A. Fox,2,24.0,3,8.0,0.0,42,Nick Kosovich,Actor/Actress,Indiana,United States,Eliminated Week 4,8,,Eliminated,4.0,1,30,0.10434782608695652,0.36273812505500586,3.0
3,Vivica A. Fox,3,27.0,3,9.0,0.0,42,Nick Kosovich,Actor/Actress,Indiana,United States,Eliminated Week 4,8,,Eliminated,4.0,1,30,0.13043478260869565,1.5491933384829668,1.0
3,Vivica A. Fox,4,24.0,3,8.0,0.0,42,Nick Kosovich,Actor/Actress,Indiana,United States,Eliminated Week 4,8,,Eliminated,4.0,1,30,0.12121212121212122,-0.26211121699831136,4.0
3,Vivica A. Fox,5,,0,,,42,Nick Kosovich,Actor/Actress,Indiana,United States,Eliminated Week 4,8,,Eliminated,4.0,0,0,,,
3,Vivica A. Fox,6,,0,,,42,Nick Kosovich,Actor/Actress,Indiana,United States,Eliminated Week 4,8,,Eliminated,4.0,0,0,,,
3,Vivica A. Fox,7,,0,,,42,Nick Kosovich,Actor/Actress,Indiana,United States,Eliminated Week 4,8,,Eliminated,4.0,0,0,,,
3,Vivica A. Fox,8,,0,,,42,Nick Kosovich,Actor/Actress,Indiana,United States,Eliminated Week 4,8,,Eliminated,4.0,0,0,,,
3,Vivica A. Fox,9,,0,,,42,Nick Kosovich,Actor/Actress,Indiana,United States,Eliminated Week 4,8,,Eliminated,4.0,0,0,,,
3,Vivica A. Fox,10,,0,,,42,Nick Kosovich,Actor/Actress,Indiana,United States,Eliminated Week 4,8,,Eliminated,4.0,0,0,,,
3,Vivica A. Fox,11,,0,,,42,Nick Kosovich,Actor/Actress,Indiana,United States,Eliminated Week 4,8,,Eliminated,4.0,0,0,,,
3,Willa Ford,1,22.0,3,7.333333333333333,0.5773502691896258,25,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,Eliminated Week 5,7,,Eliminated,5.0,1,30,0.10377358490566038,0.6853674935774307,3.0
3,Willa Ford,2,23.0,3,7.666666666666667,0.5773502691896257,25,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,Eliminated Week 5,7,,Eliminated,5.0,1,30,0.1,0.0,4.0
3,Willa Ford,3,22.0,3,7.333333333333333,0.5773502691896258,25,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,Eliminated Week 5,7,,Eliminated,5.0,1,30,0.10628019323671498,-0.3872983346207417,3.0
3,Willa Ford,4,28.0,3,9.333333333333334,0.5773502691896255,25,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,Eliminated Week 5,7,,Eliminated,5.0,1,30,0.1414141414141414,1.1358152736593492,2.0
3,Willa Ford,5,27.0,3,9.0,0.0,25,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,Eliminated Week 5,7,,Eliminated,5.0,1,30,0.14917127071823205,0.8432740427115676,1.0
3,Willa Ford,6,,0,,,25,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,Eliminated Week 5,7,,Eliminated,5.0,0,0,,,
3,Willa Ford,7,,0,,,25,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,Eliminated Week 5,7,,Eliminated,5.0,0,0,,,
3,Willa Ford,8,,0,,,25,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,Eliminated Week 5,7,,Eliminated,5.0,0,0,,,
3,Willa Ford,9,,0,,,25,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,Eliminated Week 5,7,,Eliminated,5.0,0,0,,,
3,Willa Ford,10,,0,,,25,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,Eliminated Week 5,7,,Eliminated,5.0,0,0,,,
3,Willa Ford,11,,0,,,25,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,Eliminated Week 5,7,,Eliminated,5.0,0,0,,,
4,Apolo Anton Ohno,1,21.0,3,7.0,0.0,24,Julianne Hough,Athlete,Washington,United States,1st Place,1,1.0,Winner,,1,30,0.10194174757281553,0.7054158099788757,3.0
4,Apolo Anton Ohno,2,26.0,3,8.666666666666666,0.5773502691896258,24,Julianne Hough,Athlete,Washington,United States,1st Place,1,1.0,Winner,,1,30,0.10612244897959183,1.455035554024736,2.0
4,Apolo Anton Ohno,3,23.0,3,7.666666666666667,0.5773502691896257,24,Julianne Hough,Athlete,Washington,United States,1st Place,1,1.0,Winner,,1,30,0.10550458715596331,0.491539152311424,2.0
4,Apolo Anton Ohno,4,26.0,3,8.666666666666666,0.5773502691896258,24,Julianne Hough,Athlete,Washington,United States,1st Place,1,1.0,Winner,,1,30,0.1368421052631579,1.1154442784394667,2.0
