Season,Week,Celebrity,Rank_mean_sigma0.3,Rank_mean_sigma0.5,Rank_mean_sigma1,Rank_mean_existing,Delta_mean_0.3_minus_0.5,Delta_mean_1_minus_0.5
6,4,Marlee Matlin,6.861666666666666,6.083333333333333,6.761666666666667,5.754,0.7783333333333333,0.6783333333333337
6,4,Priscilla Presley,6.585,5.26,6.426666666666667,5.534,1.3250000000000002,1.166666666666667
6,4,Shannon Elizabeth,3.5233333333333334,3.5766666666666667,4.815,2.641,-0.053333333,1.2383333333333337
6,5,Cristian de la Fuente,6.681666666666667,4.903333333333333,4.833333333333333,3.558,1.7783333333333333,-0.07
6,5,Jason Taylor,3.921666666666667,3.925,5.58,5.88,-0.003333333,1.6550000000000002
6,5,Kristi Yamaguchi,3.8933333333333335,3.06,2.986666666666667,4.518,0.8333333333333335,-0.073333333
6,5,Mario,5.346666666666667,6.045,4.8933333333333335,4.366,-0.698333333,-1.151666667
6,5,Marissa Jaret Winokur,4.3133333333333335,5.905,5.256666666666667,5.372,-1.591666667,-0.648333333
6,5,Marlee Matlin,1.9733333333333334,2.2933333333333334,3.013333333333333,2.65,-0.32,0.7199999999999998
6,5,Priscilla Presley,3.0766666666666667,2.7866666666666666,1.8983333333333334,2.508,0.29000000000000004,-0.888333333
6,5,Shannon Elizabeth,6.793333333333333,7.081666666666667,7.538333333333333,7.148,-0.288333333,0.4566666666666661
6,6,Cristian de la Fuente,3.815,3.765,3.86,3.02,0.04999999999999982,0.09499999999999975
6,6,Jason Taylor,4.2683333333333335,3.5283333333333333,3.776666666666667,3.405,0.7400000000000002,0.24833333333333352
6,6,Kristi Yamaguchi,1.285,1.27,1.3783333333333334,2.143,0.014999999999999902,0.10833333333333339
6,6,Mario,3.2533333333333334,4.1466666666666665,4.593333333333334,4.058,-0.893333333,0.4466666666666672
6,6,Marissa Jaret Winokur,3.3,3.0733333333333333,2.296666666666667,2.455,0.22666666666666657,-0.776666667
6,6,Marlee Matlin,7,7,7,6.014,0,0
6,6,Shannon Elizabeth,5.078333333333333,5.216666666666667,5.095,6.905,-0.138333333,-0.121666667
6,7,Cristian de la Fuente,3.75,3.1233333333333335,3.525,3.719,0.6266666666666665,0.4016666666666664
6,7,Jason Taylor,2.8933333333333335,3.0883333333333334,3.26,3.455,-0.195,0.1716666666666664
6,7,Kristi Yamaguchi,1.7816666666666667,2.205,1.7216666666666667,2.044,-0.423333333,-0.483333333
6,7,Mario,4.636666666666667,4.355,4.0616666666666665,3.435,0.2816666666666663,-0.293333333
6,7,Marissa Jaret Winokur,3.1083333333333334,3.0016666666666665,3.11,3.107,0.10666666666666691,0.10833333333333339
6,7,Shannon Elizabeth,4.83,5.226666666666667,5.321666666666666,5.24,-0.396666667,0.09499999999999975
6,8,Cristian de la Fuente,1.5666666666666667,1.8333333333333333,1.6083333333333334,1.871,-0.266666667,-0.225
6,8,Jason Taylor,2.5533333333333332,3.1883333333333335,4.298333333333333,2.74,-0.635,1.1099999999999994
6,8,Kristi Yamaguchi,3.631666666666667,2.756666666666667,3.42,3.105,0.875,0.6633333333333331
6,8,Mario,4.406666666666666,4.301666666666667,4.213333333333333,4.645,0.10499999999999954,-0.088333333
6,8,Marissa Jaret Winokur,2.841666666666667,2.92,1.46,2.639,-0.078333333,-1.46
6,9,Cristian de la Fuente,2.205,2.4266666666666667,2.4383333333333335,1.982,-0.221666667,0.011666666666666714
6,9,Jason Taylor,1.635,1.6933333333333334,1.73,1.553,-0.058333333,0.036666666666666625
6,9,Kristi Yamaguchi,2.9383333333333335,2.2066666666666666,2.4716666666666667,2.607,0.7316666666666669,0.2650000000000001
6,9,Marissa Jaret Winokur,3.2216666666666667,3.6733333333333333,3.36,3.858,-0.451666667,-0.313333333
7,2,Brooke Burke,3.515,3.75,5.49,5.683,-0.235,1.7400000000000002
7,2,Cloris Leachman,9.806666666666667,7.346666666666667,8.48,5.563,2.46,1.1333333333333337
7,2,Cody Linley,6.306666666666667,7.233333333333333,7.253333333333333,6.14,-0.926666667,0.019999999999999574
7,2,Kim Kardashian,9.321666666666667,9.708333333333334,7.033333333333333,8.566,-0.386666667,-2.675
7,2,Lance Bass,5.92,5.185,3.83,5.527,0.7350000000000003,-1.355
7,2,Maurice Greene,8.891666666666667,9.483333333333333,10.108333333333333,8.365,-0.591666667,0.625
7,2,Misty May-Treanor,2.7383333333333333,2.7683333333333335,1.4,2.687,-0.03,-1.368333333
7,2,Rocco DiSpirito,9.59,9.746666666666666,8.528333333333334,7.987,-0.156666667,-1.218333333
7,2,Susan Lucci,5.02,4.81,5.513333333333334,6.155,0.20999999999999996,0.703333333333334
7,2,Toni Braxton,2.9883333333333333,3.776666666666667,4.118333333333333,5.524,-0.788333333,0.34166666666666634
7,2,Warren Sapp,1.9016666666666666,2.191666666666667,4.245,3.803,-0.29,2.0533333333333332
7,4,Brooke Burke,3.4433333333333334,4.016666666666667,5.3133333333333335,5.605,-0.573333333,1.2966666666666669
7,4,Cloris Leachman,7.98,8.448333333333334,7.776666666666666,8.492,-0.468333333,-0.671666667
7,4,Cody Linley,3.5933333333333333,2.995,3.66,5.326,0.5983333333333332,0.665
7,4,Lance Bass,1.6283333333333334,2.51,2.6216666666666666,3.632,-0.881666667,0.1116666666666668
7,4,Maurice Greene,7.116666666666666,7.403333333333333,7,7.119,-0.286666667,-0.403333333
7,4,Rocco DiSpirito,7.033333333333333,6.071666666666666,5.325,4.868,0.9616666666666669,-0.746666667
7,4,Susan Lucci,3.8066666666666666,4.1466666666666665,3.5183333333333335,2.603,-0.34,-0.628333333
7,4,Toni Braxton,4.988333333333333,5.325,5.5616666666666665,2.843,-0.336666667,0.23666666666666636
7,4,Warren Sapp,5.41,4.083333333333333,4.223333333333334,4.512,1.326666666666667,0.14000000000000057
7,5,Brooke Burke,1.3183333333333334,1.5016666666666667,1.6366666666666667,1.595,-0.183333333,0.135
7,5,Cloris Leachman,7.2283333333333335,7.443333333333333,7.075,6.995,-0.215,-0.368333333
7,5,Cody Linley,1.73,1.96,2.65,2.295,-0.23,0.69
7,5,Lance Bass,5.691666666666666,5.911666666666667,3.32,5.345,-0.22,-2.591666667
7,5,Maurice Greene,3.805,4.471666666666667,4.916666666666667,4.348,-0.666666667,0.4450000000000003
7,5,Susan Lucci,4.656666666666666,3.4283333333333332,4.513333333333334,2.938,1.228333333333333,1.0850000000000004
7,5,Toni Braxton,7.213333333333333,7.016666666666667,7.346666666666667,6.821,0.19666666666666632,0.33000000000000007
7,5,Warren Sapp,4.3566666666666665,4.266666666666667,4.541666666666667,5.663,0.08999999999999986,0.27500000000000036
7,6,Brooke Burke,3.3266666666666667,2.7416666666666667,3.5116666666666667,4.2,0.585,0.77
7,6,Cloris Leachman,7,7,7,6.701,0,0
7,6,Cody Linley,2.44,3.388333333333333,1.875,2.23,-0.948333333,-1.513333333
7,6,Lance Bass,1.915,2.013333333333333,3.0283333333333333,1.599,-0.098333333,1.0150000000000001
7,6,Maurice Greene,5.23,5.02,4.59,5.174,0.21000000000000085,-0.43
7,6,Susan Lucci,2.7516666666666665,3.3016666666666667,2.3733333333333335,2.574,-0.55,-0.928333333
7,6,Warren Sapp,5.336666666666667,4.535,5.621666666666667,5.522,0.8016666666666667,1.086666666666667
7,7,Brooke Burke,1.0166666666666666,1.0233333333333334,1.92,3.85,-0.006666667,0.8966666666666665
7,7,Cody Linley,3.4766666666666666,3.8633333333333333,3.2283333333333335,3.543,-0.386666667,-0.635
7,7,Lance Bass,2.2816666666666667,2.763333333333333,2.1816666666666666,2.852,-0.481666667,-0.581666667
7,7,Maurice Greene,4.788333333333333,4.933333333333334,5.803333333333334,3.79,-0.145,0.8700000000000001
7,7,Susan Lucci,4.945,4.115,4.045,3.95,0.8300000000000001,-0.07
7,7,Warren Sapp,4.491666666666666,4.301666666666667,3.8216666666666668,3.015,0.1899999999999995,-0.48
7,8,Brooke Burke,2.4716666666666667,2.2616666666666667,2.22,1.723,0.20999999999999996,-0.041666667
7,8,Cody Linley,2.0866666666666664,2.4366666666666665,2.763333333333333,3.22,-0.35,0.32666666666666666
7,8,Lance Bass,4.213333333333333,4.718333333333334,4.756666666666667,4.251,-0.505,0.03833333333333311
7,8,Maurice Greene,4.586666666666667,4.25,3.865,4.514,0.3366666666666669,-0.385
7,8,Warren Sapp,1.6416666666666666,1.3333333333333333,1.395,1.292,0.30833333333333335,0.06166666666666676
7,9,Brooke Burke,2.4616666666666664,2.365,2.3383333333333334,3.007,0.09666666666666623,-0.026666667
7,9,Cody Linley,3.618333333333333,3.1533333333333333,3.475,3.475,0.46499999999999986,0.32166666666666677
7,9,Lance Bass,1.13,1.0016666666666667,1.115,1.427,0.1283333333333332,0.11333333333333329
7,9,Warren Sapp,2.79,3.48,3.0716666666666668,2.091,-0.69,-0.408333333
8,2,Belinda Carlisle,10.878333333333334,11.311666666666667,11.221666666666666,10.32,-0.433333333,-0.09
8,2,Chuck Wicks,7.001666666666667,6.935,7.095,6.963,0.06666666666666732,0.16000000000000014
8,2,David Alan Grier,9.59,7.976666666666667,7.341666666666667,10.701,1.6133333333333333,-0.635
8,2,Denise Richards,4.045,3.94,3.5183333333333335,3.869,0.10499999999999998,-0.421666667
8,2,Gilles Marini,1.7583333333333333,1.5583333333333333,2.0533333333333332,5.851,0.19999999999999996,0.4949999999999999
8,2,Holly Madison,10.335,10.898333333333333,11.643333333333333,11.941,-0.563333333,0.7449999999999992
8,2,Lawrence Taylor,6.45,5.958333333333333,6.843333333333334,6.615,0.49166666666666714,0.8850000000000007
8,2,Lil' Kim,4.1883333333333335,4.83,5.19,8.258,-0.641666667,0.3600000000000003
8,2,Melissa Rycroft,2.131666666666667,2.66,2.9566666666666666,3.357,-0.528333333,0.2966666666666664
8,2,Shawn Johnson,3.1766666666666667,3.8933333333333335,5.0633333333333335,5.377,-0.716666667,1.17
8,2,Steve Wozniak,10.393333333333333,10.021666666666667,9.816666666666666,5.452,0.37166666666666615,-0.205
8,2,Steve-O,12.911666666666667,12.236666666666666,9.913333333333334,5.308,0.6750000000000007,-2.323333333
8,2,Ty Murray,8.14,8.78,8.343333333333334,6.988,-0.64,-0.436666667
8,3,Chuck Wicks,6.288333333333333,5.873333333333333,5.01,9.412,0.41500000000000004,-0.863333333
8,3,David Alan Grier,3.8833333333333333,5.538333333333333,5.026666666666666,6.995,-1.655,-0.511666667
8,3,Denise Richards,10.093333333333334,10.345,9.95,7.477,-0.251666667,-0.395
8,3,Gilles Marini,4.328333333333333,4.181666666666667,6.59,8.665,0.1466666666666665,2.408333333333333
8,3,Holly Madison,9.371666666666666,7.903333333333333,7.398333333333333,6.59,1.4683333333333328,-0.505
8,3,Lawrence Taylor,7.79,8.103333333333333,6.101666666666667,6.716,-0.313333333,-2.001666667
8,3,Lil' Kim,2.091666666666667,1.3883333333333334,1.545,4.265,0.7033333333333334,0.1566666666666665
8,3,Melissa Rycroft,3.53,4.595,6.351666666666667,4.439,-1.065,1.7566666666666668
8,3,Shawn Johnson,2.3766666666666665,2.5966666666666667,3.995,2.448,-0.22,1.3983333333333334
8,3,Steve Wozniak,12,12,11.995,9.174,0,-0.005
8,3,Steve-O,10.478333333333333,10.456666666666667,9.675,7.155,0.0216666666666665,-0.781666667
8,3,Ty Murray,5.7683333333333335,5.0183333333333335,4.361666666666666,4.664,0.75,-0.656666667
8,5,Chuck Wicks,4.176666666666667,4.483333333333333,4.2683333333333335,7.153,-0.306666667,-0.215
8,5,David Alan Grier,5.8966666666666665,5.421666666666667,5.256666666666667,4.889,0.47499999999999964,-0.165
8,5,Gilles Marini,1.49,1.2233333333333334,1.5466666666666666,4.962,0.2666666666666666,0.32333333333333325
8,5,Lawrence Taylor,5.975,4.806666666666667,3.9433333333333334,3.272,1.168333333333333,-0.863333333
8,5,Lil' Kim,2.94,3.165,3.9183333333333334,2.297,-0.225,0.7533333333333334
8,5,Melissa Rycroft,4.951666666666667,5.54,6.003333333333333,8.491,-0.588333333,0.46333333333333293
8,5,Shawn Johnson,2.81,3.953333333333333,4.205,2.562,-1.143333333,0.2516666666666669
8,5,Steve-O,8.506666666666666,8.523333333333333,8.358333333333333,4.199,-0.016666667,-0.165
8,5,Ty Murray,8.253333333333334,7.883333333333334,7.5,7.175,0.3700000000000001,-0.383333333
8,6,Chuck Wicks,4.241666666666666,5.326666666666667,5.22,4.755,-1.085,-0.106666667
8,6,Gilles Marini,2.2983333333333333,2.5183333333333335,2.665,5.186,-0.22,0.1466666666666665
8,6,Lawrence Taylor,5.85,5.286666666666667,4.795,5.077,0.5633333333333326,-0.491666667
8,6,Lil' Kim,1.06,1.2433333333333334,1.4466666666666668,1.776,-0.183333333,0.20333333333333337
8,6,Melissa Rycroft,3.875,3.6883333333333335,4.891666666666667,4.436,0.18666666666666654,1.2033333333333331
8,6,Shawn Johnson,3.6883333333333335,2.9366666666666665,3.28,1.985,0.7516666666666669,0.34333333333333327
8,6,Steve-O,7.955,7.991666666666666,7.955,7.825,-0.036666667,-0.036666667
8,6,Ty Murray,7.031666666666666,7.008333333333334,5.746666666666667,4.96,0.02333333333333254,-1.261666667
8,7,Chuck Wicks,4.475,3.8216666666666668,4.343333333333334,4.202,0.6533333333333329,0.521666666666667
8,7,Gilles Marini,3.1733333333333333,4.623333333333333,4.298333333333333,2.442,-1.45,-0.325
8,7,Lawrence Taylor,6.588333333333333,5.5216666666666665,5.505,3.365,1.0666666666666664,-0.016666667
8,7,Lil' Kim,5.886666666666667,5.203333333333333,4.55,6.592,0.6833333333333336,-0.653333333
8,7,Melissa Rycroft,1.6016666666666666,1.9216666666666666,2.1633333333333336,2.945,-0.32,0.24166666666666692
8,7,Shawn Johnson,1.9616666666666667,1.9716666666666667,2.6883333333333335,4.322,-0.01,0.7166666666666668
8,7,Ty Murray,4.3133333333333335,4.9366666666666665,4.451666666666667,4.132,-0.623333333,-0.485
8,8,Chuck Wicks,4.32,4.855,5.321666666666666,4.149,-0.535,0.4666666666666659
8,8,Gilles Marini,2.7716666666666665,3.2383333333333333,2.9133333333333336,5.44,-0.466666667,-0.325
8,8,Lil' Kim,3.2933333333333334,3.515,3.566666666666667,2.299,-0.221666667,0.05166666666666675
8,8,Melissa Rycroft,5.03,4.943333333333333,3.8183333333333334,2.728,0.08666666666666689,-1.125
8,8,Shawn Johnson,4.201666666666667,3.388333333333333,4.26,4.046,0.8133333333333339,0.8716666666666666
8,8,Ty Murray,1.3833333333333333,1.06,1.12,2.338,0.32333333333333325,0.06000000000000005
8,9,Gilles Marini,1.5483333333333333,1.6783333333333332,1.6583333333333334,1.837,-0.13,-0.02
8,9,Lil' Kim,4.498333333333333,4.505,4.375,4.537,-0.006666667,-0.13
8,9,Melissa Rycroft,1.7516666666666667,1.8216666666666668,2.433333333333333,2.591,-0.07,0.6116666666666664
8,9,Shawn Johnson,2.8966666666666665,2.743333333333333,3.0383333333333336,2.839,0.15333333333333332,0.2950000000000004
8,9,Ty Murray,4.305,4.251666666666667,3.495,3.196,0.05333333333333279,-0.756666667
8,10,Gilles Marini,1.365,1.0616666666666668,1.7333333333333334,2.04,0.30333333333333323,0.6716666666666666
8,10,Melissa Rycroft,2.56,3.0616666666666665,2.328333333333333,2.5,-0.501666667,-0.733333333
8,10,Shawn Johnson,2.6683333333333334,2.651666666666667,2.3433333333333333,3.101,0.016666666666666607,-0.308333333
8,10,Ty Murray,3.4066666666666667,3.225,3.595,2.359,0.18166666666666664,0.3700000000000001
9,2,Aaron Carter,3.8,5.855,6.971666666666667,7.118,-2.055,1.1166666666666663
9,2,Chuck Liddell,8.77,8.873333333333333,9.756666666666666,9.489,-0.103333333,0.8833333333333329
9,2,Debi Mazar,8.178333333333333,7.78,6.911666666666667,7.096,0.39833333333333254,-0.868333333
9,2,Donny Osmond,1.8516666666666666,2.505,3.026666666666667,2.728,-0.653333333,0.521666666666667
9,2,Joanna Krupa,8.581666666666667,9.216666666666667,9.131666666666666,10.611,-0.635,-0.085
9,2,Kathy Ireland,11.388333333333334,10.585,8.553333333333333,7.866,0.8033333333333328,-2.031666667
9,2,Kelly Osbourne,7.128333333333333,6.855,6.2316666666666665,6.55,0.27333333333333254,-0.623333333
9,2,Louie Vito,10.026666666666667,9.985,10.085,8.083,0.04166666666666785,0.10000000000000142
9,2,Mark Dacascos,4.723333333333334,4.211666666666667,3.828333333333333,4.32,0.5116666666666667,-0.383333333
9,2,Melissa Joan Hart,9.283333333333333,8.428333333333333,8.683333333333334,7.12,0.8550000000000004,0.2550000000000008
9,2,Michael Irvin,7.006666666666667,6.931666666666667,7.318333333333333,7.606,0.07500000000000018,0.3866666666666667
9,2,Mya,2.1533333333333333,2.48,3.171666666666667,4.188,-0.326666667,0.6916666666666669
9,2,Natalie Coughlin,9.51,10.348333333333333,12.053333333333333,12.044,-0.838333333,1.705
9,2,Tom DeLay,12.598333333333333,10.945,9.276666666666667,10.181,1.6533333333333324,-1.668333333
9,3,Aaron Carter,5.275,5.19,5.016666666666667,8.257,0.08499999999999996,-0.173333333
9,3,Chuck Liddell,10.845,11.011666666666667,10.751666666666667,7.87,-0.166666667,-0.26
9,3,Debi Mazar,11.251666666666667,11.866666666666667,11.338333333333333,12.45,-0.615,-0.528333333
9,3,Donny Osmond,5.6066666666666665,5.8533333333333335,5.86,6.652,-0.246666667,0.006666666666666821
9,3,Joanna Krupa,5.433333333333334,6.4383333333333335,6.9,10.715,-1.005,0.4616666666666669
9,3,Kelly Osbourne,3.986666666666667,4.126666666666667,4.153333333333333,1.664,-0.14,0.026666666666666394
9,3,Louie Vito,5.713333333333333,6.663333333333333,5.9783333333333335,5.177,-0.95,-0.685
9,3,Mark Dacascos,7.763333333333334,6.526666666666666,5.176666666666667,5.11,1.2366666666666672,-1.35
9,3,Melissa Joan Hart,8.388333333333334,7.65,7.48,6.981,0.7383333333333333,-0.17
9,3,Michael Irvin,12.59,11.96,11.78,11.185,0.629999999999999,-0.18
9,3,Mya,1.7416666666666667,1.5933333333333333,3.02,4.289,0.14833333333333343,1.4266666666666667
9,3,Natalie Coughlin,1.2583333333333333,1.5666666666666667,1.9833333333333334,3.53,-0.308333333,0.41666666666666674
9,3,Tom DeLay,11.146666666666667,10.553333333333333,11.561666666666667,7.12,0.5933333333333337,1.0083333333333346
9,4,Aaron Carter,8.133333333333333,8.018333333333333,8.743333333333334,5.62,0.11500000000000021,0.7250000000000014
9,4,Chuck Liddell,9.848333333333333,9.618333333333334,9.641666666666667,9.188,0.22999999999999865,0.023333333333333428
9,4,Donny Osmond,5.466666666666667,5.52,5.741666666666666,5.938,-0.053333333,0.22166666666666668
9,4,Joanna Krupa,2.3516666666666666,1.51,1.695,3.152,0.8416666666666666,0.18500000000000005
9,4,Kelly Osbourne,4.975,4.553333333333334,3.9233333333333333,4.624,0.42166666666666597,-0.63
9,4,Louie Vito,10.023333333333333,10.131666666666666,9.775,9.539,-0.108333333,-0.356666667
9,4,Mark Dacascos,5.74,4.52,4.213333333333333,3.801,1.2200000000000006,-0.306666667
9,4,Melissa Joan Hart,2.2933333333333334,4,3.808333333333333,6.874,-1.706666667,-0.191666667
9,4,Michael Irvin,9.995,9.99,9.84,6.917,0.004999999999999005,-0.15
9,4,Mya,1.7683333333333333,2.9316666666666666,4.171666666666667,4.854,-1.163333333,1.2400000000000002
9,4,Natalie Coughlin,5.405,5.206666666666667,4.446666666666666,5.493,0.19833333333333325,-0.76
9,5,Aaron Carter,5.89,6.883333333333334,7.8116666666666665,6.589,-0.993333333,0.9283333333333328
9,5,Donny Osmond,1.165,2.1966666666666668,2.131666666666667,5.768,-1.031666667,-0.065
9,5,Joanna Krupa,6.136666666666667,4.988333333333333,5.3566666666666665,5.086,1.1483333333333334,0.3683333333333332
9,5,Kelly Osbourne,6.198333333333333,6.9,5.183333333333334,6.601,-0.701666667,-1.716666667
9,5,Louie Vito,7.693333333333333,7.326666666666667,5.865,4.737,0.36666666666666625,-1.461666667
9,5,Mark Dacascos,2.066666666666667,2.1466666666666665,2.9033333333333333,3.497,-0.08,0.7566666666666668
9,5,Melissa Joan Hart,4.735,4.251666666666667,5.075,4.395,0.4833333333333334,0.8233333333333333
9,5,Michael Irvin,9.641666666666667,9.511666666666667,8.366666666666667,9.206,0.13000000000000078,-1.145
9,5,Mya,4.0633333333333335,4.371666666666667,4.92,5.968,-0.308333333,0.5483333333333329
9,5,Natalie Coughlin,7.41,6.423333333333333,7.386666666666667,3.153,0.9866666666666672,0.9633333333333338
9,8,Aaron Carter,2.655,2.1033333333333335,1.5616666666666668,2.002,0.5516666666666663,-0.541666667
9,8,Donny Osmond,4.093333333333334,3.6283333333333334,3.6883333333333335,3.861,0.4650000000000003,0.06000000000000005
9,8,Joanna Krupa,2.183333333333333,2.365,2.1466666666666665,2.145,-0.181666667,-0.218333333
9,8,Kelly Osbourne,3.635,3.5166666666666666,4.111666666666666,3.494,0.11833333333333318,0.5949999999999998
9,8,Mya,2.433333333333333,3.3866666666666667,3.4916666666666667,3.498,-0.953333333,0.10499999999999998
9,9,Donny Osmond,3.4483333333333333,3.3266666666666667,2.236666666666667,2.758,0.12166666666666659,-1.09
9,9,Joanna Krupa,2.8566666666666665,2.8133333333333335,3.67,2.72,0.043333333333333,0.8566666666666665
9,9,Kelly Osbourne,1.775,1.285,1.675,1.28,0.49,0.3900000000000001
9,9,Mya,1.92,2.575,2.4183333333333334,3.242,-0.655,-0.156666667
